id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
13911,2019-06-18,34-VWP-8808,TESLA,T1,2014,196381,DIREKSIYON POMPASI,850,1769
13912,2019-06-29,21-POG-122,AUDI,A6,2013,172180,DIREKSIYON POMPASI,850,339
13913,2018-07-21,75-WNP-6426,VOLKSWAGEN,POLO,2004,102638,BALATA,787,1261
13914,2019-06-08,41-OEY-33,FORD,FIESTA,2006,16699,DEBRIYAJ RULMANI,566,1533
13915,2018-11-03,32-WWK-1660,FIAT,DOBLO,2006,69013,DEBRIYAJ RULMANI,566,774
13916,2018-03-11,46-UJI-7458,TESLA,T3,2002,14383,BALATA,787,1901
13917,2019-05-11,30-NBB-9570,FIAT,EGEA,2017,49173,BALATA,787,1563
13918,2019-01-19,58-IPN-736,FIAT,EGEA,2009,120678,DEBRIYAJ RULMANI,566,1023
13919,2019-01-08,56-JZN-8081,FIAT,500L,2007,56160,DIREKSIYON POMPASI,850,411
13920,2019-01-26,39-CSK-8554,VOLVO,V3,2000,24631,DIREKSIYON POMPASI,850,1916
13921,2019-07-16,07-BRF-3464,BMW,X5,2014,101680,BALATA,787,1773
13922,2019-03-14,49-CHI-7684,TOFAS,KARTAL,2001,18081,DIREKSIYON POMPASI,850,574
13923,2019-08-03,80-QHU-3623,TESLA,T4,2008,3652,DIREKSIYON POMPASI,850,1342
13924,2019-03-02,70-XYY-2817,FORD,KA,2009,138386,DEBRIYAJ RULMANI,566,612
13925,2019-09-25,53-SSU-7418,MERCEDES,C180,2011,30192,BALATA,787,1336
13926,2019-07-14,68-OUY-5771,PEUGEOT,306,2010,7442,DIREKSIYON POMPASI,850,1362
13927,2019-09-02,05-KCG-5641,TESLA,T3,2002,150264,BALATA,787,663
13928,2018-11-02,54-YML-1280,PEUGEOT,306,2004,53680,DEBRIYAJ RULMANI,566,692
13929,2019-11-23,45-STN-7373,VOLVO,V1,2010,39652,BALATA,787,519
13930,2019-02-12,57-KSK-5613,VOLVO,V2,2005,66459,DEBRIYAJ RULMANI,566,613
13931,2019-01-09,55-NAD-1642,MERCEDES,E200,2004,137765,DIREKSIYON POMPASI,850,1356
13932,2019-06-01,15-BHS-4677,VOLVO,V4,2007,177838,DIREKSIYON POMPASI,850,462
13933,2019-10-06,72-GBA-5596,FORD,KA,2003,14262,DIREKSIYON POMPASI,850,531
13934,2018-11-29,43-NVW-839,FORD,FOCUS,2006,17656,DEBRIYAJ RULMANI,566,1206
13935,2018-08-11,77-LZA-7933,MERCEDES,E200,2008,80987,DEBRIYAJ RULMANI,566,1724
13936,2018-06-01,26-USO-2436,TOFAS,SAHIN,2004,25289,BALATA,787,1261
13937,2019-01-27,30-FFO-3548,TOFAS,DOGAN,2007,123380,DEBRIYAJ RULMANI,566,1014
13938,2018-02-22,75-JMO-9982,AUDI,Q5,2013,77368,BALATA,787,1263
13939,2018-01-14,52-ODT-7872,FIAT,500L,2000,117146,DEBRIYAJ RULMANI,566,458
13940,2019-06-04,32-IFD-5799,FORD,FOCUS,2005,76152,DIREKSIYON POMPASI,850,1784
13941,2019-11-25,61-HID-8669,VOLVO,V2,2011,131585,DEBRIYAJ RULMANI,566,726
13942,2018-04-11,71-QMA-7025,TOFAS,KARTAL,2003,101205,DEBRIYAJ RULMANI,566,1522
13943,2019-06-26,74-KOK-2440,MERCEDES,C180,2009,136748,DEBRIYAJ RULMANI,566,398
13944,2019-11-27,80-ZYF-1603,AUDI,Q3,2004,199645,DEBRIYAJ RULMANI,566,1571
13945,2018-07-29,55-STW-1929,FIAT,EGEA,2014,36053,DIREKSIYON POMPASI,850,483
13946,2019-08-30,17-NBL-4099,PEUGEOT,206,2016,112800,DIREKSIYON POMPASI,850,1574
13947,2018-01-03,62-PKD-9463,PEUGEOT,306,2013,161596,BALATA,787,446
13948,2019-10-23,28-HRN-9321,VOLKSWAGEN,JETTA,2001,127397,BALATA,787,1670
13949,2019-03-10,65-ECC-5201,SAAB,S4,2006,57498,BALATA,787,424
13950,2018-04-03,56-DXE-1018,AUDI,Q3,2017,186546,DEBRIYAJ RULMANI,566,579
13951,2018-06-30,66-OSQ-5448,AUDI,Q5,2008,42318,DIREKSIYON POMPASI,850,323
13952,2019-04-01,55-MPT-8192,TOFAS,KARTAL,2004,54632,DEBRIYAJ RULMANI,566,1470
13953,2018-02-16,29-TSN-3646,FORD,FOCUS,2001,112996,DIREKSIYON POMPASI,850,1872
13954,2019-07-23,25-RKN-6244,PEUGEOT,407,2012,48165,DEBRIYAJ RULMANI,566,1679
13955,2019-05-08,11-AQV-1988,AUDI,Q5,2000,164828,DIREKSIYON POMPASI,850,1287
13956,2018-05-15,03-BIA-5862,MERCEDES,C180,2001,145360,DEBRIYAJ RULMANI,566,801
13957,2018-02-15,17-ZZP-548,VOLKSWAGEN,POLO,2001,123074,BALATA,787,1018
13958,2019-12-28,63-HXR-8820,TESLA,T4,2011,2083,DEBRIYAJ RULMANI,566,1302
13959,2018-05-18,03-WKC-8346,TOFAS,KARTAL,2013,65592,BALATA,787,1049
13960,2019-03-21,57-OLO-7953,TOFAS,SAHIN,2012,160924,DIREKSIYON POMPASI,850,1745
13961,2018-01-04,25-OAL-8871,FORD,FIESTA,2003,185127,DIREKSIYON POMPASI,850,359
13962,2019-08-05,59-KZN-2603,MERCEDES,S350,2011,172037,BALATA,787,967
13963,2019-05-27,38-VMH-3154,AUDI,Q7,2015,109052,BALATA,787,368
13964,2018-03-15,75-FJP-6320,MERCEDES,E200,2005,7416,DEBRIYAJ RULMANI,566,1171
13965,2018-06-10,64-TKH-3502,BMW,X3,2010,141502,BALATA,787,1033
13966,2019-01-25,08-EZW-726,VOLVO,V1,2000,153118,DEBRIYAJ RULMANI,566,1462
13967,2019-12-20,51-UWE-930,BMW,X7,2013,62182,DEBRIYAJ RULMANI,566,1597
13968,2018-07-14,26-FJX-2678,FORD,KA,2016,18411,BALATA,787,557
13969,2019-03-13,11-ARD-6220,FIAT,DOBLO,2009,60242,DIREKSIYON POMPASI,850,678
13970,2018-03-30,19-PTC-3632,AUDI,Q3,2002,16675,DIREKSIYON POMPASI,850,377
13971,2018-07-21,77-DXJ-6873,VOLKSWAGEN,POLO,2012,143837,DEBRIYAJ RULMANI,566,603
13972,2019-03-10,59-RHH-3248,AUDI,Q5,2013,130798,BALATA,787,1697
13973,2019-11-03,70-KJE-3337,TESLA,T4,2011,162157,DIREKSIYON POMPASI,850,1328
13974,2018-04-20,27-ROJ-1706,VOLVO,V4,2003,39877,BALATA,787,250
13975,2019-11-15,72-ZGB-445,PEUGEOT,206,2012,85764,DEBRIYAJ RULMANI,566,834
13976,2018-10-20,70-KWU-1214,SAAB,S3,2005,62888,DEBRIYAJ RULMANI,566,280
13977,2019-01-06,73-NWK-3020,PEUGEOT,407,2005,18972,BALATA,787,527
13978,2018-04-06,56-ZTI-7865,VOLVO,V4,2017,90363,BALATA,787,1907
13979,2018-12-26,62-EUP-8516,FIAT,DOBLO,2014,139436,DIREKSIYON POMPASI,850,458
13980,2019-09-15,30-QED-3683,VOLKSWAGEN,POLO,2007,103150,DEBRIYAJ RULMANI,566,1244
13981,2019-03-06,15-BOT-6680,VOLKSWAGEN,JETTA,2008,194290,DIREKSIYON POMPASI,850,1864
13982,2019-07-05,47-RJG-412,TOFAS,KARTAL,2006,21445,BALATA,787,1915
13983,2018-06-22,40-NJO-6964,BMW,X7,2005,47002,DEBRIYAJ RULMANI,566,541
13984,2019-06-02,21-YXU-5438,AUDI,Q3,2009,73856,DEBRIYAJ RULMANI,566,358
13985,2018-04-11,77-MSE-6556,TOFAS,SAHIN,2016,43575,BALATA,787,554
13986,2019-02-28,51-YFB-4702,PEUGEOT,206,2005,54072,BALATA,787,1779
13987,2019-02-21,37-JQR-3974,TESLA,T2,2007,110603,DEBRIYAJ RULMANI,566,1660
13988,2018-06-06,33-ZVF-2915,SAAB,S2,2001,2914,DEBRIYAJ RULMANI,566,1063
13989,2018-02-25,64-RFX-4855,TESLA,T3,2002,101886,BALATA,787,1859
13990,2018-10-17,80-UZC-7346,TOFAS,DOGAN,2002,123549,BALATA,787,995
13991,2018-11-16,31-KEP-9422,BMW,X7,2012,47480,BALATA,787,938
13992,2018-12-05,10-IWA-8350,FIAT,DOBLO,2004,164405,DEBRIYAJ RULMANI,566,360
13993,2019-11-10,77-ZYI-1918,MERCEDES,S350,2017,147678,DEBRIYAJ RULMANI,566,836
13994,2019-05-15,13-NMH-608,TESLA,T1,2013,196752,DEBRIYAJ RULMANI,566,1126
13995,2018-10-16,23-AKZ-7074,VOLKSWAGEN,POLO,2012,49810,DIREKSIYON POMPASI,850,288
13996,2018-07-30,76-YBY-9137,FIAT,500,2004,49472,DEBRIYAJ RULMANI,566,1990
13997,2018-02-02,67-UDN-1078,SAAB,S2,2006,19442,DEBRIYAJ RULMANI,566,1651
13998,2018-07-26,55-JLI-5015,TESLA,T3,2016,62373,DEBRIYAJ RULMANI,566,1931
13999,2018-07-22,50-ABB-6101,AUDI,Q7,2001,26840,DIREKSIYON POMPASI,850,1316
14000,2019-06-10,28-RDJ-5255,TOFAS,DOGAN,2001,181107,DIREKSIYON POMPASI,850,1148
14001,2019-05-21,17-KQT-6695,TOFAS,KARTAL,2009,95109,DIREKSIYON POMPASI,850,378
14002,2018-01-22,24-LXD-5772,AUDI,Q3,2013,192771,BALATA,787,1557
14003,2019-03-06,40-UTW-2671,VOLKSWAGEN,PASSAT,2005,70438,DEBRIYAJ RULMANI,566,755
14004,2018-03-24,13-HLE-7911,TOFAS,DOGAN,2010,147718,BALATA,787,1258
14005,2018-06-18,52-JWJ-9381,VOLKSWAGEN,JETTA,2006,74173,DIREKSIYON POMPASI,850,1180
14006,2018-09-27,08-QPI-1170,TOFAS,DOGAN,2017,181569,DIREKSIYON POMPASI,850,674
14007,2018-06-07,51-ORL-3360,BMW,X7,2004,61596,DEBRIYAJ RULMANI,566,1830
14008,2019-04-21,38-UHX-8937,BMW,X3,2004,95845,DEBRIYAJ RULMANI,566,1920
14009,2019-09-08,04-EZA-7553,AUDI,Q5,2013,61350,BALATA,787,993
14010,2019-06-10,75-DMF-1727,FIAT,DOBLO,2014,45235,DEBRIYAJ RULMANI,566,537
14011,2019-02-09,39-MHV-3334,FORD,KA,2015,43403,DEBRIYAJ RULMANI,566,1479
14012,2018-05-28,62-VEN-4601,FIAT,500,2008,91256,DIREKSIYON POMPASI,850,1901
14013,2019-11-09,01-FFL-4270,FIAT,500L,2017,80846,DIREKSIYON POMPASI,850,1823
14014,2019-03-16,61-PKE-3699,TOFAS,KARTAL,2007,181367,DIREKSIYON POMPASI,850,1081
14015,2018-07-28,27-EPL-5867,AUDI,A6,2003,88401,DEBRIYAJ RULMANI,566,996
14016,2018-05-10,41-WDI-4492,AUDI,Q7,2016,141519,DIREKSIYON POMPASI,850,1858
14017,2018-08-19,22-QJN-8889,VOLVO,V4,2014,62066,DIREKSIYON POMPASI,850,1138
14018,2018-05-14,44-PXX-2637,FIAT,500,2010,84978,DEBRIYAJ RULMANI,566,815
14019,2018-04-30,11-HMQ-5695,FIAT,EGEA,2016,150529,DEBRIYAJ RULMANI,566,1518
14020,2019-05-26,36-QPS-8874,SAAB,S4,2014,63649,DIREKSIYON POMPASI,850,1336
14021,2018-02-02,02-ZAG-1138,PEUGEOT,206,2011,177476,BALATA,787,1107
14022,2018-05-26,23-XQT-32,MERCEDES,S600,2005,174267,BALATA,787,1098
14023,2018-10-27,61-KQC-4541,VOLKSWAGEN,PASSAT,2005,56380,BALATA,787,1199
14024,2019-04-11,64-BAE-2927,VOLKSWAGEN,PASSAT,2007,95501,BALATA,787,1314
14025,2018-10-05,04-YQF-1290,PEUGEOT,306,2015,50283,BALATA,787,998
14026,2018-06-29,14-BWJ-7479,MERCEDES,E200,2001,157632,DEBRIYAJ RULMANI,566,1788
14027,2019-12-18,12-SNO-4963,TESLA,T1,2001,166631,BALATA,787,650
14028,2018-08-30,35-YUI-7795,VOLKSWAGEN,PASSAT,2001,182362,DIREKSIYON POMPASI,850,802
14029,2018-01-27,21-XHM-3633,MERCEDES,E200,2015,130288,DEBRIYAJ RULMANI,566,1455
14030,2019-10-28,81-RNL-3199,MERCEDES,S600,2001,134954,BALATA,787,1605
14031,2018-01-12,46-HRH-3026,AUDI,Q3,2014,101990,DEBRIYAJ RULMANI,566,418
14032,2018-03-23,78-QPN-1978,BMW,X3,2016,177126,BALATA,787,1608
14033,2019-03-14,74-LDD-3791,FORD,KA,2005,96695,BALATA,787,479
14034,2019-10-04,35-EVW-4730,FIAT,500,2009,134599,DEBRIYAJ RULMANI,566,1661
14035,2018-04-14,69-PHX-5125,PEUGEOT,206,2016,179288,DEBRIYAJ RULMANI,566,646
14036,2019-03-06,43-KRI-3221,BMW,X3,2000,89116,DIREKSIYON POMPASI,850,480
14037,2018-05-10,42-VTM-9626,TESLA,T4,2015,195452,DEBRIYAJ RULMANI,566,995
14038,2019-04-22,69-FIG-5927,VOLKSWAGEN,JETTA,2009,185084,BALATA,787,933
14039,2019-07-28,38-NJI-1100,AUDI,Q5,2011,117966,BALATA,787,1649
14040,2019-04-16,58-FWT-7852,TOFAS,SAHIN,2007,164402,BALATA,787,1671
14041,2018-09-16,78-QWY-9636,AUDI,A6,2009,146128,DIREKSIYON POMPASI,850,1327
14042,2019-01-08,81-TPU-4939,VOLVO,V2,2011,115305,DEBRIYAJ RULMANI,566,601
14043,2019-09-04,47-TKX-4467,BMW,X5,2014,69883,DIREKSIYON POMPASI,850,950
14044,2018-02-24,10-JLR-8297,MERCEDES,S350,2000,50482,DEBRIYAJ RULMANI,566,801
14045,2019-05-19,31-RZJ-6810,VOLVO,V2,2005,156258,DIREKSIYON POMPASI,850,1949
14046,2019-07-06,61-KYL-1038,TESLA,T4,2016,124065,DIREKSIYON POMPASI,850,1797
14047,2019-06-10,37-OEQ-5295,AUDI,A6,2013,181622,DEBRIYAJ RULMANI,566,1883
14048,2018-05-01,70-PEA-4404,FIAT,500L,2016,41275,DEBRIYAJ RULMANI,566,1062
14049,2019-12-20,33-DDB-4851,TOFAS,SAHIN,2014,32055,BALATA,787,1985
14050,2019-05-04,36-XMC-4038,VOLVO,V1,2017,50879,BALATA,787,1592
14051,2019-06-18,33-HNM-1882,VOLVO,V4,2009,130096,DIREKSIYON POMPASI,850,499
14052,2018-10-21,63-ILE-1078,VOLVO,V3,2012,4518,DIREKSIYON POMPASI,850,546
14053,2018-05-22,44-GNJ-1827,VOLVO,V1,2000,126810,BALATA,787,258
14054,2018-06-03,08-HBF-2947,FIAT,EGEA,2003,82688,DEBRIYAJ RULMANI,566,409
14055,2018-11-14,10-ZOD-4578,BMW,X3,2009,116302,BALATA,787,1450
14056,2019-07-07,76-UCP-5070,VOLKSWAGEN,POLO,2004,24936,BALATA,787,843
14057,2019-02-04,18-DBI-9940,FORD,FIESTA,2015,133649,BALATA,787,1399
14058,2018-09-09,61-RVO-9760,AUDI,A6,2009,76086,DEBRIYAJ RULMANI,566,1481
14059,2018-01-24,27-APK-6457,BMW,X3,2012,117781,BALATA,787,1119
14060,2018-09-06,36-NKC-9227,VOLVO,V3,2007,183196,BALATA,787,1620
14061,2018-11-28,46-FVV-3452,MERCEDES,S350,2012,188298,DIREKSIYON POMPASI,850,533
14062,2019-12-08,43-ECQ-1470,FIAT,EGEA,2009,164441,BALATA,787,1880
14063,2018-07-17,30-FSJ-1772,VOLKSWAGEN,PASSAT,2007,31335,BALATA,787,1578
14064,2018-11-30,23-ALK-7547,FORD,KA,2007,190837,BALATA,787,1438
14065,2019-04-28,60-BQN-5002,AUDI,Q7,2012,17956,BALATA,787,1291
14066,2019-06-29,07-EZI-6407,TOFAS,SAHIN,2003,3777,BALATA,787,394
14067,2019-09-03,51-AMT-8077,TESLA,T1,2002,38005,BALATA,787,1364
14068,2018-05-19,37-LFF-4176,VOLVO,V4,2007,161265,BALATA,787,687
14069,2019-06-12,60-PTB-3960,FORD,FIESTA,2009,162457,BALATA,787,670
14070,2019-07-15,01-XQC-4810,MERCEDES,C180,2007,26352,DIREKSIYON POMPASI,850,1631
14071,2019-04-17,08-NUI-1659,PEUGEOT,407,2015,2670,DEBRIYAJ RULMANI,566,252
14072,2019-11-26,30-XBO-110,VOLKSWAGEN,PASSAT,2001,128845,DEBRIYAJ RULMANI,566,990
14073,2019-08-25,64-MWP-2657,SAAB,S1,2003,192020,DIREKSIYON POMPASI,850,830
14074,2018-08-19,66-XQK-3441,AUDI,A6,2014,59025,BALATA,787,394
14075,2018-03-08,77-QUM-5380,TESLA,T4,2004,42168,BALATA,787,549
14076,2018-01-25,25-ZUZ-5035,FORD,FOCUS,2015,192756,DIREKSIYON POMPASI,850,523
14077,2019-02-27,13-AOU-1543,TESLA,T3,2014,47709,DIREKSIYON POMPASI,850,1675
14078,2019-05-01,52-SBZ-882,SAAB,S2,2011,14955,BALATA,787,1719
14079,2018-03-18,05-RZD-9949,PEUGEOT,206,2013,145550,BALATA,787,441
14080,2018-03-14,02-AWS-6407,TOFAS,SAHIN,2004,193150,BALATA,787,1556
14081,2019-08-18,30-PFW-8610,FORD,FOCUS,2013,39063,DEBRIYAJ RULMANI,566,572
14082,2018-11-24,63-WEB-6334,SAAB,S2,2000,196494,DEBRIYAJ RULMANI,566,864
14083,2018-12-07,49-LBV-7034,TESLA,T1,2007,144589,DIREKSIYON POMPASI,850,403
14084,2018-03-16,61-KZH-6889,VOLVO,V1,2004,152877,BALATA,787,1605
14085,2018-10-02,18-BQQ-4397,VOLKSWAGEN,POLO,2010,105243,DIREKSIYON POMPASI,850,1050
14086,2019-11-08,32-WWV-8064,SAAB,S4,2014,38134,BALATA,787,535
14087,2018-08-08,64-XPQ-3369,PEUGEOT,306,2005,138114,DIREKSIYON POMPASI,850,605
14088,2019-08-28,81-NOT-2917,TESLA,T3,2002,143720,DEBRIYAJ RULMANI,566,679
14089,2019-11-05,04-MRS-7399,FORD,FOCUS,2009,5676,BALATA,787,1721
14090,2018-10-10,36-CIN-3708,FORD,KA,2012,71529,DEBRIYAJ RULMANI,566,932
14091,2018-10-27,28-CYV-4054,PEUGEOT,206,2013,21889,DIREKSIYON POMPASI,850,1776
14092,2018-10-06,18-DGH-82,SAAB,S1,2006,97485,BALATA,787,1376
14093,2018-06-15,58-GQA-3240,TOFAS,SAHIN,2007,120261,DIREKSIYON POMPASI,850,597
14094,2019-10-09,31-ZSO-235,SAAB,S2,2002,33882,DEBRIYAJ RULMANI,566,301
14095,2019-09-08,80-QVD-2385,SAAB,S2,2014,71507,DIREKSIYON POMPASI,850,897
14096,2018-06-26,51-MBD-1347,TOFAS,DOGAN,2011,109172,DEBRIYAJ RULMANI,566,369
14097,2019-03-20,47-EUR-8668,PEUGEOT,206,2002,176857,BALATA,787,504
14098,2019-09-20,49-KIK-7133,TESLA,T4,2002,12569,BALATA,787,882
14099,2018-07-02,66-HNM-8184,MERCEDES,E200,2013,19614,BALATA,787,758
14100,2018-04-24,76-CAT-6022,PEUGEOT,306,2013,107143,DEBRIYAJ RULMANI,566,809
14101,2018-02-28,17-UWR-5568,FORD,FIESTA,2008,131617,DIREKSIYON POMPASI,850,1903
14102,2019-03-03,20-MGL-7141,TOFAS,DOGAN,2014,177782,BALATA,787,1239
14103,2018-05-04,49-LBR-1614,TESLA,T2,2006,140198,BALATA,787,1044
14104,2018-03-31,70-ASU-9548,MERCEDES,S600,2008,186324,BALATA,787,1790
14105,2019-03-22,09-YSY-976,FIAT,500L,2011,126076,DIREKSIYON POMPASI,850,1959
14106,2018-03-21,31-TQS-4400,VOLKSWAGEN,POLO,2009,144406,BALATA,787,801
14107,2019-05-19,26-TSY-572,FIAT,500L,2012,103784,BALATA,787,1848
14108,2019-11-18,30-UWD-4562,TOFAS,SAHIN,2007,50097,BALATA,787,1943
14109,2018-01-12,51-ISE-1953,FIAT,500L,2013,166889,DEBRIYAJ RULMANI,566,1623
14110,2019-10-24,25-QMX-1628,FIAT,500L,2008,18196,BALATA,787,1388
14111,2018-08-02,81-IPC-2594,MERCEDES,C180,2013,164514,BALATA,787,621
14112,2019-02-16,11-QML-2503,TOFAS,DOGAN,2012,93332,DEBRIYAJ RULMANI,566,1027
14113,2019-01-20,41-NVP-3930,MERCEDES,S350,2005,84963,DEBRIYAJ RULMANI,566,1514
14114,2019-02-05,23-GGS-609,MERCEDES,C180,2002,48106,DEBRIYAJ RULMANI,566,1838
14115,2019-02-13,65-RYO-903,VOLVO,V3,2017,61272,BALATA,787,340
14116,2018-01-14,34-YZT-1470,FORD,FIESTA,2012,94500,BALATA,787,1050
14117,2019-10-19,43-BUV-6406,MERCEDES,S350,2004,175469,BALATA,787,1731
14118,2018-02-02,57-KBF-6703,VOLKSWAGEN,POLO,2005,156950,DEBRIYAJ RULMANI,566,1304
14119,2018-06-09,56-MTM-9795,BMW,X3,2015,93583,DIREKSIYON POMPASI,850,427
14120,2019-06-06,50-JGJ-3386,TESLA,T1,2004,185606,DIREKSIYON POMPASI,850,768
14121,2018-08-11,61-ZNA-714,PEUGEOT,407,2009,110464,DEBRIYAJ RULMANI,566,509
14122,2018-07-22,24-QYX-2797,TESLA,T4,2013,100173,DIREKSIYON POMPASI,850,1077
14123,2019-01-18,52-MNS-472,VOLKSWAGEN,POLO,2010,10323,DIREKSIYON POMPASI,850,1373
14124,2019-06-12,38-NLC-1043,FORD,FIESTA,2002,181565,DIREKSIYON POMPASI,850,841
14125,2019-06-13,76-WQB-5604,VOLVO,V3,2000,189876,DEBRIYAJ RULMANI,566,1985
14126,2018-07-05,77-VKU-5019,BMW,X5,2005,134371,BALATA,787,1686
14127,2018-09-12,11-YKE-2595,FIAT,500,2002,73290,DIREKSIYON POMPASI,850,683
14128,2019-08-04,66-RXO-8816,BMW,X3,2016,139165,DEBRIYAJ RULMANI,566,539
14129,2018-12-20,48-TOQ-4543,TOFAS,SAHIN,2002,55503,BALATA,787,1008
14130,2018-10-05,50-HVX-8639,PEUGEOT,306,2017,63900,DEBRIYAJ RULMANI,566,504
14131,2018-04-20,48-PLS-5529,SAAB,S4,2000,115866,DEBRIYAJ RULMANI,566,1238
14132,2019-12-19,59-UHC-2966,AUDI,Q7,2013,36565,DEBRIYAJ RULMANI,566,1617
14133,2019-02-26,03-HUH-1998,MERCEDES,S600,2005,185137,DEBRIYAJ RULMANI,566,1894
14134,2018-04-29,26-QWB-704,SAAB,S2,2017,154190,DEBRIYAJ RULMANI,566,1908
14135,2019-06-18,26-FVS-2921,SAAB,S2,2002,139873,DIREKSIYON POMPASI,850,425
14136,2018-10-12,05-CPO-5393,VOLKSWAGEN,JETTA,2002,192326,DEBRIYAJ RULMANI,566,546
14137,2018-08-30,78-BMG-5518,PEUGEOT,306,2010,181652,BALATA,787,1156
14138,2018-03-05,51-KTL-62,TOFAS,KARTAL,2014,64779,DEBRIYAJ RULMANI,566,1344
14139,2019-10-06,74-IDR-9245,MERCEDES,E200,2015,53186,DIREKSIYON POMPASI,850,413
14140,2019-04-22,63-VKQ-3032,TESLA,T1,2014,172985,BALATA,787,796
14141,2019-05-06,57-DPP-8979,FIAT,DOBLO,2011,41679,DIREKSIYON POMPASI,850,1584
14142,2018-11-17,28-NDH-6817,MERCEDES,S600,2016,157432,DEBRIYAJ RULMANI,566,511
14143,2018-11-13,76-MAH-3365,FIAT,EGEA,2002,37874,DIREKSIYON POMPASI,850,1420
14144,2019-06-24,59-YIH-3848,VOLVO,V4,2003,55571,DEBRIYAJ RULMANI,566,1036
14145,2018-08-10,60-OYM-3173,BMW,X3,2003,1156,DEBRIYAJ RULMANI,566,874
14146,2019-01-31,22-HDK-6862,SAAB,S4,2017,33826,DEBRIYAJ RULMANI,566,1963
14147,2019-05-15,05-DRP-7451,TOFAS,KARTAL,2011,117937,DEBRIYAJ RULMANI,566,1398
14148,2019-03-12,68-BCI-1162,TOFAS,DOGAN,2016,189374,DEBRIYAJ RULMANI,566,765
14149,2019-10-11,53-RJI-2108,TESLA,T4,2008,65540,DEBRIYAJ RULMANI,566,546
14150,2018-04-25,44-QTV-5378,TOFAS,DOGAN,2002,138992,DIREKSIYON POMPASI,850,965
14151,2018-03-08,72-POL-3594,TESLA,T1,2017,123429,DIREKSIYON POMPASI,850,1499
14152,2019-02-25,56-WHG-5239,AUDI,Q7,2001,19393,DEBRIYAJ RULMANI,566,1465
14153,2018-01-16,77-MGY-1552,TOFAS,DOGAN,2013,155445,BALATA,787,1282
14154,2018-04-09,73-ZJF-8175,BMW,X7,2014,132767,DEBRIYAJ RULMANI,566,1606
14155,2018-11-19,09-RJT-8073,VOLVO,V3,2006,62040,BALATA,787,972
14156,2019-03-25,59-PVD-6463,FIAT,500,2005,22667,DEBRIYAJ RULMANI,566,520
14157,2018-05-01,49-JEC-5041,MERCEDES,S350,2009,178639,DIREKSIYON POMPASI,850,368
14158,2018-06-23,11-YIL-1297,BMW,X5,2011,132903,BALATA,787,1533
14159,2019-02-10,55-XTS-4400,AUDI,Q5,2001,110924,DEBRIYAJ RULMANI,566,1306
14160,2018-11-21,10-KHU-5628,VOLKSWAGEN,PASSAT,2007,56595,DIREKSIYON POMPASI,850,269
14161,2018-03-13,54-QNR-3020,TOFAS,SAHIN,2003,92096,DEBRIYAJ RULMANI,566,511
14162,2018-06-21,19-CSN-4665,TOFAS,DOGAN,2006,146594,DEBRIYAJ RULMANI,566,1104
14163,2019-12-23,72-UDA-1107,MERCEDES,C180,2011,176676,BALATA,787,1508
14164,2018-10-05,36-RPN-5207,AUDI,Q3,2001,149850,DIREKSIYON POMPASI,850,1467
14165,2019-07-28,42-MCD-4302,VOLKSWAGEN,POLO,2017,14792,BALATA,787,1338
14166,2019-04-09,10-HPR-4760,AUDI,Q3,2012,181837,BALATA,787,987
14167,2019-03-17,10-OGG-3975,SAAB,S2,2016,140860,DEBRIYAJ RULMANI,566,1468
14168,2018-10-24,70-QYE-5912,FIAT,500L,2011,80454,DIREKSIYON POMPASI,850,1463
14169,2018-07-16,79-GEI-3079,BMW,X3,2003,59157,DIREKSIYON POMPASI,850,638
14170,2019-01-30,74-CYT-2372,VOLKSWAGEN,PASSAT,2005,187950,DIREKSIYON POMPASI,850,253
14171,2018-08-10,17-PBC-1136,MERCEDES,C180,2000,130120,BALATA,787,1128
14172,2019-12-24,48-EGA-3762,TOFAS,KARTAL,2015,191404,BALATA,787,612
14173,2018-06-30,21-ZMW-8351,FIAT,EGEA,2002,137249,DIREKSIYON POMPASI,850,803
14174,2018-02-23,63-AOM-3397,VOLVO,V4,2002,80347,DIREKSIYON POMPASI,850,1064
14175,2019-10-17,17-ZBO-7940,BMW,X7,2007,164312,DEBRIYAJ RULMANI,566,1278
14176,2018-10-22,41-HBU-8221,PEUGEOT,306,2004,136461,BALATA,787,1014
14177,2019-03-10,40-JCF-4306,VOLKSWAGEN,JETTA,2007,120824,BALATA,787,1672
14178,2018-10-30,79-OWF-879,FIAT,DOBLO,2009,92655,DEBRIYAJ RULMANI,566,446
14179,2018-01-11,45-JIP-4904,FORD,FIESTA,2009,149098,BALATA,787,409
14180,2018-12-03,43-BIH-2633,TOFAS,KARTAL,2011,100673,DEBRIYAJ RULMANI,566,1403
14181,2019-04-13,31-WVV-7407,BMW,X7,2009,52869,DEBRIYAJ RULMANI,566,929
14182,2018-01-12,05-WYO-2562,FIAT,500L,2004,195902,DIREKSIYON POMPASI,850,1242
14183,2018-04-25,76-ORV-8482,BMW,X7,2004,28297,DIREKSIYON POMPASI,850,1093
14184,2019-03-19,01-ESD-7863,VOLVO,V2,2000,77036,BALATA,787,1371
14185,2018-10-02,19-CGL-7235,VOLKSWAGEN,PASSAT,2007,183205,DEBRIYAJ RULMANI,566,671
