id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
10746,2019-06-23,14-MDX-1346,BMW,X7,2009,86323,BALATA,699,1951
10747,2018-06-09,80-BAL-6105,FIAT,500,2016,35304,BALATA,699,1557
10748,2019-12-12,38-LSR-7731,MERCEDES,S600,2006,38670,DIREKSIYON POMPASI,801,1577
10749,2019-01-01,42-MDM-6659,FIAT,500L,2006,116731,BALATA,699,949
10750,2018-05-01,08-LBK-6037,MERCEDES,E200,2017,176095,DIREKSIYON POMPASI,801,729
10751,2019-03-07,01-GVU-9092,BMW,X5,2004,125735,DEBRIYAJ RULMANI,694,1339
10752,2018-11-15,68-CCL-2310,TESLA,T3,2014,172521,BALATA,699,1463
10753,2018-11-26,50-MUI-8358,FORD,FIESTA,2011,199287,BALATA,699,494
10754,2019-02-23,10-INT-8686,VOLKSWAGEN,POLO,2002,21220,DIREKSIYON POMPASI,801,448
10755,2018-02-09,08-HNB-776,VOLVO,V2,2017,72582,DIREKSIYON POMPASI,801,550
10756,2018-08-05,09-YPK-4198,TOFAS,KARTAL,2015,148603,DIREKSIYON POMPASI,801,517
10757,2018-08-14,41-GYU-8629,SAAB,S2,2016,178177,DIREKSIYON POMPASI,801,1542
10758,2018-06-13,45-LUN-4831,VOLKSWAGEN,POLO,2006,167554,BALATA,699,709
10759,2018-07-10,08-JWT-5183,SAAB,S3,2016,36122,DEBRIYAJ RULMANI,694,764
10760,2019-08-02,78-SMG-2405,SAAB,S1,2017,146967,BALATA,699,486
10761,2019-04-01,68-SEO-1242,TOFAS,KARTAL,2012,69394,DIREKSIYON POMPASI,801,1057
10762,2018-08-24,70-HKK-2075,SAAB,S2,2016,79979,DEBRIYAJ RULMANI,694,1027
10763,2019-08-10,78-TNL-7983,PEUGEOT,206,2002,166798,DEBRIYAJ RULMANI,694,1198
10764,2019-07-22,50-KXO-7760,SAAB,S1,2008,88718,BALATA,699,582
10765,2018-12-03,29-RIY-4376,TESLA,T2,2010,61270,DIREKSIYON POMPASI,801,1430
10766,2018-05-30,24-SMS-7811,VOLKSWAGEN,POLO,2007,128355,BALATA,699,1762
10767,2018-04-11,45-VDO-9406,FORD,KA,2011,193819,DIREKSIYON POMPASI,801,1649
10768,2019-05-17,72-FXY-3518,AUDI,Q5,2004,14143,DIREKSIYON POMPASI,801,1091
10769,2019-04-27,28-PAH-4623,TESLA,T2,2005,15944,DEBRIYAJ RULMANI,694,633
10770,2018-01-25,60-MTX-9928,FORD,FIESTA,2014,44676,DEBRIYAJ RULMANI,694,445
10771,2019-01-28,10-TOM-9297,AUDI,Q3,2007,196175,DEBRIYAJ RULMANI,694,1098
10772,2019-11-19,62-LOR-5492,VOLKSWAGEN,JETTA,2006,84998,BALATA,699,1173
10773,2018-02-19,53-ELI-1827,BMW,X5,2002,197365,BALATA,699,1012
10774,2019-02-25,15-GUR-3850,VOLVO,V4,2013,103919,DIREKSIYON POMPASI,801,1409
10775,2019-08-03,29-EUY-8842,TOFAS,SAHIN,2006,199534,DEBRIYAJ RULMANI,694,963
10776,2019-08-18,58-WSH-9067,FIAT,500,2015,90604,DEBRIYAJ RULMANI,694,838
10777,2019-09-09,77-DXB-4712,SAAB,S3,2013,50126,BALATA,699,559
10778,2018-03-09,36-JMB-6730,FIAT,EGEA,2005,98801,BALATA,699,880
10779,2018-08-03,49-OEO-940,SAAB,S1,2011,28091,BALATA,699,963
10780,2018-12-28,04-CPZ-6355,TESLA,T4,2007,99380,DIREKSIYON POMPASI,801,1197
10781,2019-10-03,23-KIV-4543,MERCEDES,S350,2005,174027,DIREKSIYON POMPASI,801,261
10782,2018-01-27,60-EMA-4879,TOFAS,SAHIN,2005,124854,DIREKSIYON POMPASI,801,1267
10783,2018-06-30,18-JLU-6176,TOFAS,KARTAL,2001,32121,BALATA,699,462
10784,2018-07-15,75-YDO-2500,AUDI,A6,2016,198616,BALATA,699,1951
10785,2018-01-04,58-GDM-7049,TESLA,T2,2002,134331,DIREKSIYON POMPASI,801,1146
10786,2019-10-21,21-KRJ-4386,SAAB,S4,2017,173092,DIREKSIYON POMPASI,801,860
10787,2019-06-17,24-BQS-6378,FIAT,DOBLO,2017,129344,BALATA,699,1585
10788,2019-08-30,69-QPI-5892,VOLVO,V2,2010,134984,BALATA,699,1137
10789,2019-07-03,18-NIK-1390,FIAT,DOBLO,2014,104961,DIREKSIYON POMPASI,801,1173
10790,2019-09-11,52-SCI-7417,VOLVO,V2,2010,24750,DEBRIYAJ RULMANI,694,1407
10791,2018-06-20,74-JGO-8635,BMW,X5,2011,163989,DEBRIYAJ RULMANI,694,1951
10792,2019-11-17,40-MHL-8024,SAAB,S4,2004,128394,BALATA,699,1073
10793,2019-05-26,70-QZA-4736,VOLVO,V4,2003,169561,DEBRIYAJ RULMANI,694,1726
10794,2019-08-23,75-AAM-5673,MERCEDES,S600,2011,116312,DIREKSIYON POMPASI,801,1494
10795,2018-06-11,22-UML-1997,TESLA,T3,2013,130198,DEBRIYAJ RULMANI,694,904
10796,2018-07-13,33-NKK-7469,VOLKSWAGEN,JETTA,2003,88723,BALATA,699,602
10797,2019-06-21,71-LAD-9561,VOLVO,V3,2004,169791,BALATA,699,991
10798,2018-08-12,31-LKE-86,VOLVO,V1,2010,155964,BALATA,699,1076
10799,2018-08-19,05-PRR-6451,MERCEDES,S600,2002,54044,DIREKSIYON POMPASI,801,1106
10800,2019-02-21,73-WJU-7138,FORD,FOCUS,2016,179705,DIREKSIYON POMPASI,801,1056
10801,2019-10-04,36-XXS-5097,FIAT,DOBLO,2004,178032,DEBRIYAJ RULMANI,694,1861
10802,2019-03-29,62-AHL-3142,PEUGEOT,407,2011,48036,DIREKSIYON POMPASI,801,946
10803,2018-10-16,58-RML-4741,TESLA,T1,2006,49382,DEBRIYAJ RULMANI,694,362
10804,2018-01-07,40-JEN-356,FIAT,500L,2010,76212,BALATA,699,1343
10805,2018-02-28,19-QJO-4254,AUDI,Q7,2003,143477,BALATA,699,689
10806,2018-11-01,48-RUN-4105,SAAB,S1,2010,22659,BALATA,699,1058
10807,2019-03-24,11-WZB-536,AUDI,Q5,2003,20775,DEBRIYAJ RULMANI,694,1935
10808,2018-10-04,24-CZM-7882,FORD,FOCUS,2007,109243,DEBRIYAJ RULMANI,694,1559
10809,2019-11-25,12-GSM-6579,VOLVO,V1,2004,91603,DEBRIYAJ RULMANI,694,1686
10810,2019-05-01,67-YVH-2164,VOLVO,V2,2017,69870,DIREKSIYON POMPASI,801,1575
10811,2019-10-10,48-YWW-3643,VOLKSWAGEN,JETTA,2000,4851,DIREKSIYON POMPASI,801,1870
10812,2018-07-03,22-OIE-548,FIAT,500L,2008,155691,DIREKSIYON POMPASI,801,1094
10813,2018-11-21,53-RZT-8992,SAAB,S1,2002,126898,DIREKSIYON POMPASI,801,506
10814,2018-02-15,76-RTB-4042,FORD,FIESTA,2011,81327,DEBRIYAJ RULMANI,694,847
10815,2019-02-15,37-JEQ-3427,VOLVO,V3,2001,149694,DEBRIYAJ RULMANI,694,993
10816,2019-10-25,17-DZF-4428,BMW,X5,2000,8714,DIREKSIYON POMPASI,801,964
10817,2018-03-04,63-QSR-3559,TESLA,T2,2008,43071,DIREKSIYON POMPASI,801,1774
10818,2019-05-25,45-CPH-3803,PEUGEOT,407,2009,151153,DEBRIYAJ RULMANI,694,1171
10819,2018-10-31,81-EZX-3817,PEUGEOT,407,2000,67449,DEBRIYAJ RULMANI,694,1715
10820,2019-06-29,80-CLJ-2270,FORD,FOCUS,2011,168173,DEBRIYAJ RULMANI,694,518
10821,2018-02-25,12-CUY-762,SAAB,S2,2014,13435,DIREKSIYON POMPASI,801,878
10822,2019-05-19,30-JLG-25,TOFAS,SAHIN,2006,74820,DEBRIYAJ RULMANI,694,1160
10823,2019-08-24,50-HUL-9444,FIAT,DOBLO,2012,37792,DEBRIYAJ RULMANI,694,1983
10824,2018-11-16,41-YCY-7559,SAAB,S4,2005,150058,DEBRIYAJ RULMANI,694,388
10825,2018-10-21,75-CVI-599,MERCEDES,S350,2011,113096,BALATA,699,1805
10826,2018-07-21,22-RNA-5054,MERCEDES,S600,2006,137081,BALATA,699,1728
10827,2018-03-09,04-UIG-2464,TESLA,T3,2005,115516,DEBRIYAJ RULMANI,694,895
10828,2019-12-04,51-NJM-8572,SAAB,S1,2004,87002,DEBRIYAJ RULMANI,694,1194
10829,2019-06-11,79-WTY-1848,AUDI,Q3,2004,185983,BALATA,699,1025
10830,2019-07-01,60-QDV-9141,BMW,X3,2003,171519,DEBRIYAJ RULMANI,694,1358
10831,2019-12-23,25-OZR-8295,SAAB,S4,2008,126271,BALATA,699,448
10832,2018-09-12,18-JYW-451,SAAB,S4,2014,11063,BALATA,699,293
10833,2018-01-23,39-FUF-8334,TESLA,T1,2013,56935,BALATA,699,422
10834,2019-09-30,79-QTQ-9512,VOLKSWAGEN,PASSAT,2016,28053,BALATA,699,389
10835,2018-07-03,33-CBL-9382,FIAT,500,2010,74327,BALATA,699,986
10836,2019-03-25,40-ELP-4176,PEUGEOT,206,2004,182219,DEBRIYAJ RULMANI,694,1454
10837,2019-08-05,10-HOH-9113,MERCEDES,S350,2011,181261,DIREKSIYON POMPASI,801,1262
10838,2019-08-20,60-UPL-8853,FORD,FOCUS,2006,188516,DEBRIYAJ RULMANI,694,1491
10839,2019-01-10,65-KQH-3138,VOLVO,V1,2011,46396,DEBRIYAJ RULMANI,694,425
10840,2019-12-12,24-MPJ-3042,TOFAS,SAHIN,2002,83583,BALATA,699,264
10841,2018-06-26,70-INC-2132,VOLKSWAGEN,POLO,2012,41997,DIREKSIYON POMPASI,801,1403
10842,2018-12-12,32-ZCQ-7058,TOFAS,KARTAL,2001,49633,DIREKSIYON POMPASI,801,881
10843,2018-04-23,69-KEG-7157,VOLKSWAGEN,JETTA,2001,183193,DEBRIYAJ RULMANI,694,353
10844,2018-09-29,12-HHF-3646,AUDI,Q3,2002,97785,DIREKSIYON POMPASI,801,485
10845,2018-01-04,40-CKR-1990,VOLVO,V4,2014,62360,DIREKSIYON POMPASI,801,1488
10846,2019-08-21,32-OTE-7274,MERCEDES,C180,2003,58593,DEBRIYAJ RULMANI,694,748
10847,2018-04-16,53-QUQ-2815,TOFAS,KARTAL,2002,143674,BALATA,699,1310
10848,2018-04-28,79-GWU-916,FORD,FOCUS,2008,195882,DIREKSIYON POMPASI,801,1196
10849,2019-11-01,25-OXE-772,FORD,FOCUS,2007,162933,BALATA,699,1728
10850,2018-05-27,44-SPW-8525,PEUGEOT,407,2000,90207,BALATA,699,531
10851,2018-03-06,06-KFO-240,VOLVO,V3,2001,103541,BALATA,699,544
10852,2018-10-27,38-UEP-7079,TESLA,T2,2008,51358,DEBRIYAJ RULMANI,694,1425
10853,2019-05-28,50-SUU-7809,FIAT,500L,2000,190216,DIREKSIYON POMPASI,801,1486
10854,2018-10-24,48-HEQ-6161,FORD,KA,2007,37144,DEBRIYAJ RULMANI,694,1697
10855,2018-09-16,23-FQV-7410,PEUGEOT,407,2001,119510,BALATA,699,409
10856,2018-07-15,16-VHP-4068,BMW,X7,2010,53891,DEBRIYAJ RULMANI,694,644
10857,2018-11-24,28-GJY-3357,MERCEDES,E200,2016,141835,DIREKSIYON POMPASI,801,978
10858,2018-07-25,41-WSU-4166,TESLA,T3,2014,75783,BALATA,699,396
10859,2019-07-25,24-RRJ-4883,VOLKSWAGEN,POLO,2006,161201,DEBRIYAJ RULMANI,694,1564
10860,2018-07-05,59-XGO-646,TOFAS,KARTAL,2017,86960,DEBRIYAJ RULMANI,694,786
10861,2019-09-14,76-YBQ-8842,PEUGEOT,306,2015,158884,BALATA,699,1094
10862,2018-04-14,69-VMI-3313,VOLVO,V2,2011,45199,DEBRIYAJ RULMANI,694,1127
10863,2018-10-21,09-GBF-8422,FORD,FOCUS,2014,181739,DIREKSIYON POMPASI,801,1334
10864,2019-02-14,27-ZFE-9542,MERCEDES,E200,2004,157584,DEBRIYAJ RULMANI,694,1257
10865,2019-06-22,77-QPR-3244,SAAB,S1,2006,110605,DIREKSIYON POMPASI,801,1839
10866,2019-03-20,55-FZO-2624,FIAT,DOBLO,2011,23819,DIREKSIYON POMPASI,801,639
10867,2019-11-17,69-MUO-2617,VOLKSWAGEN,JETTA,2013,127722,DEBRIYAJ RULMANI,694,1948
10868,2018-12-24,62-AOG-9334,FORD,FIESTA,2000,126211,DEBRIYAJ RULMANI,694,1218
10869,2018-06-21,18-SZC-6744,BMW,X3,2008,159189,BALATA,699,1023
10870,2019-12-29,33-SVQ-4353,TESLA,T4,2005,152168,DEBRIYAJ RULMANI,694,443
10871,2018-08-12,62-ZST-2655,TESLA,T1,2014,99863,BALATA,699,574
10872,2019-07-10,24-DJZ-9560,AUDI,Q7,2005,71270,BALATA,699,322
10873,2018-02-16,04-ADN-259,VOLKSWAGEN,POLO,2011,53276,BALATA,699,355
10874,2018-11-22,57-VAS-6397,MERCEDES,S350,2013,28158,BALATA,699,1591
10875,2019-06-30,20-XUI-8703,AUDI,Q7,2012,197190,BALATA,699,1969
10876,2019-10-02,21-OIX-8432,AUDI,A6,2015,171018,DEBRIYAJ RULMANI,694,1081
10877,2018-05-21,07-MLK-1011,TOFAS,KARTAL,2010,67870,BALATA,699,598
10878,2018-11-20,18-VCE-7369,VOLKSWAGEN,POLO,2010,135778,BALATA,699,1326
10879,2019-09-17,40-TEW-2020,SAAB,S1,2013,27099,DIREKSIYON POMPASI,801,955
10880,2019-02-01,16-YBP-6412,AUDI,Q7,2000,153240,DEBRIYAJ RULMANI,694,1458
10881,2018-12-02,07-NLW-2554,AUDI,A6,2000,197398,DIREKSIYON POMPASI,801,999
10882,2018-11-11,47-GTZ-8980,VOLVO,V3,2012,175834,DIREKSIYON POMPASI,801,989
10883,2019-11-24,41-RAS-3754,MERCEDES,S350,2001,195124,DEBRIYAJ RULMANI,694,1195
10884,2019-11-07,17-AKJ-8840,BMW,X5,2014,11639,DIREKSIYON POMPASI,801,1564
10885,2018-08-13,33-RWV-9107,TOFAS,KARTAL,2015,195122,DIREKSIYON POMPASI,801,995
10886,2019-03-02,51-RHI-1782,BMW,X5,2010,24291,BALATA,699,344
10887,2019-12-19,38-NRV-4449,FORD,FIESTA,2006,18661,DEBRIYAJ RULMANI,694,534
10888,2019-07-29,46-FLE-411,BMW,X7,2009,34541,DEBRIYAJ RULMANI,694,973
10889,2019-12-29,74-AZY-4439,SAAB,S4,2006,84498,BALATA,699,447
10890,2018-09-14,43-VNQ-5255,FORD,FIESTA,2007,178404,BALATA,699,1118
10891,2019-11-08,04-SDW-8279,VOLKSWAGEN,PASSAT,2017,114291,DEBRIYAJ RULMANI,694,905
10892,2018-05-16,56-YUU-5419,AUDI,Q7,2006,82535,BALATA,699,373
10893,2018-04-01,53-JAT-3163,TOFAS,KARTAL,2013,106784,BALATA,699,1973
10894,2018-09-25,61-RVG-1604,VOLVO,V4,2011,144199,DEBRIYAJ RULMANI,694,1707
10895,2018-03-10,37-TIS-3491,AUDI,Q5,2015,47715,BALATA,699,1138
10896,2018-02-27,38-QCY-9087,VOLKSWAGEN,POLO,2007,147020,BALATA,699,658
10897,2018-11-07,79-DEV-9623,MERCEDES,E200,2014,187480,DEBRIYAJ RULMANI,694,1051
10898,2019-02-24,60-LER-8930,AUDI,Q3,2017,148167,BALATA,699,673
10899,2018-03-20,07-KYT-9564,TOFAS,SAHIN,2009,151585,DEBRIYAJ RULMANI,694,640
10900,2019-02-09,70-YEJ-4712,TOFAS,KARTAL,2002,66759,DEBRIYAJ RULMANI,694,1898
10901,2019-05-07,50-TIL-1071,SAAB,S2,2014,185220,BALATA,699,1309
10902,2019-02-05,58-ASM-3633,TOFAS,KARTAL,2000,104576,DEBRIYAJ RULMANI,694,1404
10903,2018-06-13,41-NIW-4917,AUDI,Q5,2000,63435,DIREKSIYON POMPASI,801,1680
10904,2018-02-13,70-DHK-7335,FORD,FIESTA,2003,21858,DIREKSIYON POMPASI,801,470
10905,2019-08-06,77-LLR-2037,FORD,FOCUS,2013,166536,DIREKSIYON POMPASI,801,629
10906,2019-10-19,42-UTU-6371,PEUGEOT,206,2015,90645,BALATA,699,1974
10907,2018-09-24,76-VMB-9888,FIAT,500,2010,129414,DEBRIYAJ RULMANI,694,414
10908,2018-02-09,61-AAB-5632,AUDI,Q7,2014,117333,BALATA,699,1271
10909,2019-10-05,17-QWI-4347,SAAB,S2,2015,63094,DIREKSIYON POMPASI,801,1023
10910,2018-12-25,49-HEN-4500,VOLVO,V4,2006,156041,BALATA,699,1632
10911,2018-08-17,18-YXN-4876,VOLVO,V3,2011,117110,BALATA,699,1000
10912,2018-06-04,37-QNN-7117,BMW,X3,2002,183775,DEBRIYAJ RULMANI,694,1650
10913,2019-03-08,11-EVK-7851,FIAT,500L,2017,50114,DEBRIYAJ RULMANI,694,1642
10914,2018-12-06,24-LDD-10,FIAT,500L,2014,6449,BALATA,699,1014
10915,2018-06-29,46-GQT-4847,AUDI,A6,2012,182310,BALATA,699,1949
10916,2018-03-18,59-SKD-8777,BMW,X5,2009,47189,DEBRIYAJ RULMANI,694,506
10917,2018-12-02,13-UII-9648,TESLA,T1,2002,133937,DIREKSIYON POMPASI,801,336
10918,2019-04-08,47-ERM-5883,PEUGEOT,407,2017,124190,BALATA,699,413
10919,2018-12-01,04-MFA-6037,SAAB,S3,2006,67394,DIREKSIYON POMPASI,801,268
10920,2019-05-15,30-CJN-7279,PEUGEOT,407,2008,73452,DEBRIYAJ RULMANI,694,1485
10921,2018-01-19,76-SWK-2035,BMW,X5,2001,165581,BALATA,699,1540
10922,2019-02-03,72-QJF-4989,FIAT,500L,2010,96146,BALATA,699,1795
10923,2019-08-18,68-AWX-3627,TESLA,T2,2011,89577,DIREKSIYON POMPASI,801,1582
10924,2019-11-02,71-YHN-7277,FIAT,DOBLO,2015,107955,DEBRIYAJ RULMANI,694,478
10925,2020-01-01,34-IAG-7488,TOFAS,DOGAN,2013,179624,DIREKSIYON POMPASI,801,1165
10926,2018-06-03,19-GJO-4008,TESLA,T3,2005,45430,DIREKSIYON POMPASI,801,1062
10927,2018-06-10,03-QJH-969,FIAT,DOBLO,2015,41835,DEBRIYAJ RULMANI,694,1257
10928,2019-06-15,09-TBT-4117,TOFAS,DOGAN,2013,63075,DIREKSIYON POMPASI,801,1058
10929,2019-07-25,46-HUT-1204,SAAB,S1,2009,92054,DEBRIYAJ RULMANI,694,1267
10930,2019-12-19,45-WPI-9965,SAAB,S1,2013,13371,DIREKSIYON POMPASI,801,542
10931,2019-10-23,31-YWJ-1769,MERCEDES,S350,2001,120898,DIREKSIYON POMPASI,801,529
10932,2019-09-07,56-SPX-4687,FIAT,EGEA,2010,177596,DEBRIYAJ RULMANI,694,659
10933,2019-01-02,76-MZD-3977,FIAT,500L,2009,190234,BALATA,699,1584
10934,2019-08-11,34-XCQ-5116,PEUGEOT,206,2000,145458,DIREKSIYON POMPASI,801,1977
10935,2018-07-20,61-QPA-3759,FORD,KA,2001,57866,BALATA,699,1767
10936,2019-01-31,03-VLB-7434,AUDI,Q5,2016,43399,DIREKSIYON POMPASI,801,1454
10937,2019-10-28,01-LMO-3527,FORD,FIESTA,2002,42383,DIREKSIYON POMPASI,801,1556
10938,2019-08-18,04-FTX-1029,TOFAS,KARTAL,2014,106821,DIREKSIYON POMPASI,801,513
10939,2019-05-04,55-FGG-2170,BMW,X7,2004,15148,DIREKSIYON POMPASI,801,843
10940,2018-10-05,11-GNS-7114,TESLA,T4,2000,48284,BALATA,699,421
10941,2019-03-05,65-YGH-6625,MERCEDES,S600,2013,61850,DEBRIYAJ RULMANI,694,1486
10942,2018-03-31,60-UFP-4376,TESLA,T2,2004,74286,BALATA,699,1187
10943,2019-02-08,48-TOY-4704,BMW,X5,2004,19004,BALATA,699,802
10944,2018-12-21,54-VZL-8736,FIAT,500,2002,159392,DIREKSIYON POMPASI,801,1985
10945,2018-03-09,20-RII-1826,BMW,X7,2000,159467,DEBRIYAJ RULMANI,694,314
10946,2018-04-05,18-CJL-5389,BMW,X5,2004,73473,DEBRIYAJ RULMANI,694,371
10947,2018-02-15,52-NJB-2739,FORD,FIESTA,2016,70241,BALATA,699,853
10948,2018-02-08,16-MTN-1078,FORD,FOCUS,2011,51418,DEBRIYAJ RULMANI,694,950
10949,2018-10-30,01-OYL-872,FORD,KA,2001,150706,BALATA,699,412
10950,2018-03-10,39-ANZ-9106,MERCEDES,S350,2012,133337,DEBRIYAJ RULMANI,694,657
10951,2018-09-07,65-ZXV-6201,TESLA,T4,2017,103827,DIREKSIYON POMPASI,801,673
10952,2019-06-14,48-KYN-6325,FIAT,500L,2001,188470,DIREKSIYON POMPASI,801,412
10953,2018-12-10,41-CNR-6916,BMW,X7,2002,53465,DEBRIYAJ RULMANI,694,1291
10954,2018-08-02,18-FHK-5755,TESLA,T3,2005,142153,BALATA,699,1495
10955,2018-09-26,43-RPU-9130,PEUGEOT,306,2007,142648,DIREKSIYON POMPASI,801,638
10956,2018-08-08,30-XKV-8817,TESLA,T1,2003,191801,BALATA,699,1370
10957,2018-10-16,57-RYR-120,PEUGEOT,407,2013,129700,DEBRIYAJ RULMANI,694,1098
10958,2018-10-20,46-TNN-2037,SAAB,S3,2006,19080,BALATA,699,1670
10959,2018-10-31,73-CUZ-2915,TOFAS,KARTAL,2001,132641,DIREKSIYON POMPASI,801,1389
10960,2019-11-27,76-SKR-2680,FORD,KA,2003,84182,DIREKSIYON POMPASI,801,374
10961,2019-01-30,61-MCW-7687,SAAB,S2,2000,124777,DIREKSIYON POMPASI,801,389
10962,2018-01-07,42-NSX-582,VOLVO,V2,2004,68336,DIREKSIYON POMPASI,801,1564
10963,2019-05-14,22-LIX-1538,TOFAS,DOGAN,2011,148852,BALATA,699,677
10964,2019-02-03,43-APV-6305,FORD,FIESTA,2010,141184,BALATA,699,1727
10965,2019-12-07,24-KBM-6835,VOLVO,V3,2006,191445,DIREKSIYON POMPASI,801,1009
10966,2018-10-04,47-NCN-5981,FORD,FOCUS,2014,199620,DEBRIYAJ RULMANI,694,317
10967,2018-01-13,76-HUC-6569,AUDI,A6,2010,42466,DIREKSIYON POMPASI,801,1837
10968,2018-11-02,30-YDF-4386,SAAB,S4,2013,152649,DIREKSIYON POMPASI,801,1319
10969,2019-09-04,23-RIO-9917,BMW,X5,2004,78702,BALATA,699,1362
10970,2019-09-23,54-ECI-2134,SAAB,S1,2000,114499,BALATA,699,1472
10971,2018-05-08,54-ZSQ-1215,MERCEDES,C180,2013,23144,DEBRIYAJ RULMANI,694,1224
10972,2019-02-20,37-BGR-4036,MERCEDES,E200,2011,155282,DEBRIYAJ RULMANI,694,1761
10973,2019-09-08,81-VUN-8912,VOLVO,V1,2002,182644,BALATA,699,1069
10974,2019-01-23,69-RYF-7263,SAAB,S4,2017,71960,DEBRIYAJ RULMANI,694,1371
10975,2019-07-11,11-ZYQ-4803,TOFAS,DOGAN,2008,46084,DIREKSIYON POMPASI,801,1167
10976,2019-09-29,49-ALZ-3158,FORD,FOCUS,2002,99297,DEBRIYAJ RULMANI,694,1341
10977,2018-08-07,37-ODB-2780,VOLKSWAGEN,POLO,2008,81741,DIREKSIYON POMPASI,801,919
10978,2018-08-29,21-CPB-5833,FIAT,500L,2002,2755,BALATA,699,458
10979,2018-05-14,34-AML-2415,FORD,FIESTA,2001,131049,DIREKSIYON POMPASI,801,453
10980,2019-04-09,22-ORJ-7624,BMW,X3,2014,134745,BALATA,699,1250
10981,2018-03-22,32-LUI-5969,AUDI,Q7,2001,195286,BALATA,699,354
10982,2019-06-09,22-YVC-1644,VOLVO,V2,2016,95963,BALATA,699,1615
10983,2019-11-21,13-IXT-5386,FORD,KA,2005,50009,DIREKSIYON POMPASI,801,510
10984,2018-12-26,70-WYE-7655,AUDI,Q3,2011,105813,DIREKSIYON POMPASI,801,1250
10985,2019-03-10,22-OYX-1444,FORD,FOCUS,2004,182060,BALATA,699,503
10986,2019-05-30,27-MVR-3840,FIAT,EGEA,2010,147534,DEBRIYAJ RULMANI,694,1662
10987,2018-07-30,63-PDO-411,FORD,FOCUS,2016,43031,BALATA,699,2000
10988,2019-12-13,37-ZOL-9794,TOFAS,SAHIN,2008,26225,DEBRIYAJ RULMANI,694,924
10989,2019-11-09,59-LSU-6836,PEUGEOT,206,2012,150619,DIREKSIYON POMPASI,801,400
10990,2018-04-07,79-BFQ-1016,FIAT,500,2003,180098,BALATA,699,948
10991,2019-05-22,60-NXQ-8982,PEUGEOT,407,2015,143011,BALATA,699,1380
10992,2018-01-04,31-CNB-5318,TESLA,T3,2005,119405,DEBRIYAJ RULMANI,694,1264
10993,2018-06-23,25-MRX-2404,TESLA,T4,2006,44180,DEBRIYAJ RULMANI,694,1908
10994,2019-10-21,64-NAM-5194,SAAB,S3,2001,103889,BALATA,699,1316
10995,2018-03-18,72-DCY-6292,VOLKSWAGEN,POLO,2017,17223,DEBRIYAJ RULMANI,694,1536
10996,2019-04-08,54-LTH-3888,PEUGEOT,407,2013,118427,DIREKSIYON POMPASI,801,1469
10997,2019-04-28,81-LAY-8522,VOLVO,V3,2001,93073,DEBRIYAJ RULMANI,694,1932
10998,2019-10-12,59-AMH-4570,FORD,KA,2003,69322,DIREKSIYON POMPASI,801,776
10999,2018-10-13,14-SLG-8501,TOFAS,KARTAL,2003,44824,DEBRIYAJ RULMANI,694,564
11000,2018-08-20,17-WRF-93,SAAB,S1,2007,186942,DEBRIYAJ RULMANI,694,1061
11001,2018-03-24,61-PML-6640,TOFAS,DOGAN,2011,138724,DEBRIYAJ RULMANI,694,1576
11002,2019-05-10,05-FVM-9585,TOFAS,KARTAL,2001,118234,DEBRIYAJ RULMANI,694,1360
11003,2018-01-09,09-BAS-7099,AUDI,Q7,2013,161884,DIREKSIYON POMPASI,801,449
11004,2019-10-03,58-AAL-4165,AUDI,Q3,2000,71275,BALATA,699,1748
11005,2018-10-18,42-TQU-5118,TESLA,T1,2009,46408,DEBRIYAJ RULMANI,694,887
11006,2018-10-11,67-WRN-1675,MERCEDES,C180,2017,24080,DEBRIYAJ RULMANI,694,309
11007,2018-09-05,48-ZWJ-4541,FIAT,500L,2002,39260,DEBRIYAJ RULMANI,694,1279
11008,2019-06-27,38-GFX-2214,VOLVO,V3,2005,40512,BALATA,699,1300
11009,2019-10-23,35-MWL-5856,SAAB,S3,2016,6192,DEBRIYAJ RULMANI,694,1149
11010,2019-07-20,11-ZLG-9678,VOLVO,V4,2014,190853,DIREKSIYON POMPASI,801,765
11011,2018-07-26,43-JAT-3278,SAAB,S2,2013,177694,DEBRIYAJ RULMANI,694,592
11012,2019-05-14,24-VHL-6779,VOLVO,V4,2006,77883,DIREKSIYON POMPASI,801,1806
11013,2018-09-03,64-NDY-5805,VOLVO,V2,2007,28465,DIREKSIYON POMPASI,801,824
11014,2019-06-08,36-DWU-5447,MERCEDES,S600,2001,144634,DEBRIYAJ RULMANI,694,1372
11015,2018-08-23,13-VIY-4423,TESLA,T2,2006,59560,DIREKSIYON POMPASI,801,662
11016,2019-08-16,79-XBV-1724,PEUGEOT,306,2005,194407,BALATA,699,730
11017,2018-12-20,65-NAV-2379,PEUGEOT,407,2013,159022,BALATA,699,828
11018,2018-06-20,44-CIU-7642,TOFAS,KARTAL,2000,117595,BALATA,699,462
11019,2018-05-14,47-REY-8383,AUDI,Q5,2016,4235,DEBRIYAJ RULMANI,694,323
11020,2019-12-21,06-QST-2172,TOFAS,KARTAL,2003,147204,BALATA,699,1312
11021,2018-09-01,27-JKN-9690,VOLVO,V1,2014,19935,BALATA,699,1638
11022,2019-03-26,35-WIB-3608,VOLKSWAGEN,POLO,2008,106503,DEBRIYAJ RULMANI,694,1167
