id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
11695,2008-08-13,17-FOW-7751,AUDI,Q3,2007-09-04,32056,8207,335
11696,2003-02-24,18-GXZ-1351,MERCEDES,S600,2000-06-06,129848,7398,1648
11697,2013-09-25,52-NAJ-3286,AUDI,Q5,2006-03-20,20597,1516,565
11698,2013-10-27,52-SMG-9957,TESLA,T1,2001-11-04,91407,3244,1044
11699,2002-02-25,71-RUT-40,PEUGEOT,206,2000-04-19,141112,1172,1755
11700,2019-09-09,64-OJD-7466,SAAB,S1,2014-04-04,39820,3569,1472
11701,2009-11-16,75-RPP-8106,PEUGEOT,407,2000-11-07,165396,8937,1226
11702,2012-10-18,36-PIA-3008,FIAT,500,2005-09-03,161478,1982,1300
11703,2001-09-10,60-EQO-3171,VOLVO,V1,2001-08-23,174507,7253,604
11704,2014-10-14,06-IDC-5699,FIAT,DOBLO,2004-06-29,115622,6887,261
11705,2001-11-02,17-VQT-1553,TESLA,T3,2000-07-25,60940,2468,1062
11706,2019-12-18,78-BZA-4601,BMW,X5,2009-12-28,82430,4937,1092
11707,2010-06-23,41-YVA-8960,FORD,FIESTA,2004-01-17,161277,6126,433
11708,2017-02-28,34-TRP-2300,TOFAS,SAHIN,2012-03-02,48713,6130,1660
11709,2002-09-02,14-BMZ-8135,VOLKSWAGEN,JETTA,2002-06-10,113540,9428,1072
11710,2002-04-03,24-VHP-4557,FORD,FOCUS,2000-10-21,23212,8793,865
11711,2016-09-21,06-CWP-9351,AUDI,Q3,2008-01-23,195350,2667,1637
11712,2012-04-30,10-TOS-5670,VOLVO,V2,2011-01-09,117724,2751,1106
11713,2006-06-15,79-TPL-6924,MERCEDES,C180,2005-02-19,62049,9099,1772
11714,2011-05-09,71-WEH-451,TESLA,T4,2004-10-14,12660,7606,1600
11715,2002-08-24,04-BUB-2420,FORD,FOCUS,2002-04-02,131774,7853,1548
11716,2003-03-18,28-DWM-6016,SAAB,S4,2000-06-15,83227,1012,1033
11717,2015-01-01,33-LXL-8540,MERCEDES,E200,2014-04-08,12039,9776,1549
11718,2006-10-08,43-ENY-8061,TOFAS,DOGAN,2001-08-07,188613,203,1664
11719,2012-08-15,70-TZS-4417,VOLKSWAGEN,PASSAT,2005-07-08,63389,6411,1928
11720,2000-09-15,10-BSO-4338,MERCEDES,C180,2000-08-16,49086,2113,687
11721,2017-08-05,47-XID-7109,PEUGEOT,306,2006-03-21,74529,5759,396
11722,2019-05-17,48-FZS-4134,FIAT,DOBLO,2001-08-24,7157,3500,1087
11723,2019-09-07,61-FSF-9854,SAAB,S1,2006-07-28,29763,4231,346
11724,2012-12-14,79-GPL-1564,VOLVO,V2,2003-08-28,73025,1745,856
11725,2006-12-06,35-IVD-8258,TESLA,T1,2002-03-05,165418,1247,250
11726,2020-01-08,24-MMX-8217,VOLVO,V3,2014-09-01,33315,3939,1560
11727,2000-05-03,52-QRY-1655,TOFAS,DOGAN,2000-01-04,169884,334,822
11728,2018-02-16,72-ZUI-6896,TESLA,T3,2009-11-14,107536,1861,358
11729,2007-11-24,03-TLT-6992,TESLA,T4,2007-03-07,134283,3748,1509
11730,2017-05-06,28-LKN-4501,SAAB,S1,2013-10-31,133128,5742,1374
11731,2003-09-17,22-BGG-9328,VOLKSWAGEN,POLO,2002-03-30,123323,7293,1490
11732,2001-12-24,08-HVS-8919,PEUGEOT,407,2001-10-29,77741,4972,1166
11733,2004-06-03,24-KSS-2362,VOLVO,V1,2001-06-09,62531,8378,1358
11734,2016-11-28,43-EZO-4008,AUDI,Q3,2011-06-11,94854,5441,1365
11735,2004-05-18,56-XGU-1210,FIAT,500,2000-08-07,90721,215,1898
11736,2003-09-13,57-NDA-2191,FIAT,EGEA,2002-02-02,101565,9295,1256
11737,2005-04-19,58-KSQ-7343,BMW,X5,2000-02-26,154420,1575,1962
11738,2001-08-15,57-KEP-153,VOLVO,V1,2000-07-21,41795,6993,756
11739,2016-10-16,03-TRS-8569,MERCEDES,E200,2001-04-30,171970,6461,646
11740,2019-01-22,09-AXO-639,MERCEDES,S600,2009-11-09,158153,8152,949
11741,2006-10-30,48-VVF-2748,VOLVO,V1,2004-11-14,101105,4654,1608
11742,2011-04-30,10-BSD-9081,TESLA,T2,2005-01-24,196832,2805,309
11743,2011-06-10,23-SOO-8299,MERCEDES,S600,2000-06-13,117853,9381,693
11744,2003-04-20,55-HLU-5211,VOLVO,V2,2002-08-24,45510,5739,958
11745,2005-03-06,24-PUC-8567,SAAB,S4,2000-11-28,12471,9348,871
11746,2020-04-01,37-AAH-2988,TOFAS,DOGAN,2000-02-06,10915,2576,669
11747,2013-08-27,21-WSY-928,VOLVO,V2,2005-11-07,78389,9149,1610
11748,2009-09-21,22-AAB-7282,BMW,X3,2006-12-02,195328,9608,1142
11749,2003-06-12,71-TSL-2399,BMW,X7,2000-08-25,171288,7723,831
11750,2010-05-01,25-ACC-3805,BMW,X5,2010-03-06,140696,8362,1845
11751,2011-02-06,72-PUM-5507,AUDI,Q5,2005-02-02,93641,5760,1092
11752,2013-05-28,19-XVJ-1029,SAAB,S1,2010-05-17,180845,4738,1852
11753,2011-03-09,14-EGA-6408,AUDI,Q3,2011-02-01,147378,9489,1176
11754,2003-12-08,22-ALK-3085,TOFAS,SAHIN,2002-11-28,12342,1224,1343
11755,2003-06-25,74-KIB-4354,TESLA,T1,2001-08-27,99807,8771,280
11756,2016-05-15,05-OFB-9036,MERCEDES,E200,2006-11-05,197801,6322,1178
11757,2003-06-22,76-MUQ-1779,SAAB,S4,2002-03-14,18472,377,1883
11758,2004-05-28,63-LDA-9127,VOLKSWAGEN,POLO,2000-08-27,31118,9467,950
11759,2019-09-10,25-TZT-2212,FIAT,500,2014-04-05,192727,930,1303
11760,2019-01-07,04-TVE-3041,VOLKSWAGEN,JETTA,2009-08-22,88950,7685,1341
11761,2004-01-08,43-BUE-3520,SAAB,S3,2003-07-10,149697,3960,273
11762,2009-11-26,04-OGJ-4473,VOLKSWAGEN,POLO,2006-12-21,68801,2262,750
11763,2013-03-20,51-BZO-6033,FIAT,DOBLO,2010-10-04,192603,6312,1606
11764,2009-07-13,40-QEP-1043,MERCEDES,C180,2004-10-12,8354,6220,841
11765,2012-05-27,64-XSU-5067,VOLVO,V3,2010-01-13,128462,1449,531
11766,2009-08-28,40-ERM-5215,TESLA,T4,2000-12-26,25625,6262,642
11767,2010-08-17,64-KND-743,TESLA,T3,2000-04-03,90953,7513,1340
11768,2003-04-16,79-SMP-8061,BMW,X3,2002-04-18,135228,1154,460
11769,2000-12-28,42-DCD-4912,TOFAS,SAHIN,2000-07-10,180571,779,1382
11770,2009-08-15,43-QHD-7962,VOLKSWAGEN,PASSAT,2003-04-02,128098,7753,1714
11771,2003-09-05,41-HAT-3627,AUDI,Q5,2001-09-06,96176,3813,1442
11772,2017-03-13,15-VTZ-883,VOLVO,V3,2004-10-10,198416,4793,1309
11773,2019-01-14,08-QYC-9838,SAAB,S4,2006-10-30,87126,6295,1848
11774,2016-08-06,16-MGW-4453,PEUGEOT,306,2003-09-25,194700,3497,1370
11775,2013-07-25,47-DKS-799,FIAT,500,2009-12-04,17410,8447,1296
11776,2005-05-22,68-GUT-9089,SAAB,S2,2004-06-04,180868,1710,1484
11777,2004-11-08,16-QLY-5474,PEUGEOT,206,2004-08-02,14547,791,1523
11778,2002-07-26,45-QMV-7434,TESLA,T4,2000-07-08,107983,5104,1622
11779,2010-12-06,71-ZZR-7395,MERCEDES,S350,2005-02-19,118043,7884,621
11780,2015-04-05,71-WON-2421,MERCEDES,C180,2002-09-05,120782,6528,920
11781,2013-07-13,57-ZIX-493,VOLKSWAGEN,JETTA,2009-04-11,126729,7697,1040
11782,2005-03-03,53-XHL-7869,VOLVO,V4,2000-08-11,4114,6389,1265
11783,2015-06-11,25-ZEJ-4134,FIAT,DOBLO,2014-11-03,115070,8500,280
11784,2011-04-30,49-PXI-2999,AUDI,Q7,2010-01-30,39255,5312,1383
11785,2007-03-11,15-DWJ-1652,SAAB,S3,2003-05-12,7549,6592,286
11786,2002-04-16,30-RCV-5467,SAAB,S4,2000-02-22,160031,7583,1801
11787,2009-06-14,30-RCL-3043,TOFAS,DOGAN,2000-12-18,118664,5546,1072
11788,2003-09-18,49-PAG-6903,TOFAS,SAHIN,2003-07-15,12420,6382,320
11789,2004-06-03,31-GQD-1489,TESLA,T3,2002-12-24,60836,4803,458
11790,2016-10-10,56-SRB-3660,TESLA,T2,2014-07-03,172871,3508,585
11791,2008-04-25,76-BXD-4655,TESLA,T4,2001-02-20,179754,7367,1286
11792,2017-04-24,25-AHL-3507,MERCEDES,C180,2016-05-01,61674,3943,1102
11793,2018-11-15,48-TNK-5611,MERCEDES,S350,2013-02-08,59681,6197,1409
11794,2000-11-30,71-UHE-9758,FIAT,EGEA,2000-09-27,102495,1853,675
11795,2006-04-05,31-ZUN-7214,BMW,X5,2002-12-19,63226,641,1480
11796,2004-09-05,47-WHE-6031,FORD,KA,2003-07-24,10600,3009,252
11797,2009-12-06,55-AFP-8153,MERCEDES,S350,2003-08-20,197935,3112,1514
11798,2006-06-28,42-YRK-8219,BMW,X3,2001-10-06,84517,1447,363
11799,2018-12-06,32-PJN-6382,VOLVO,V4,2001-01-29,64237,5684,612
11800,2014-04-05,78-TQP-621,TESLA,T3,2006-11-21,33934,3647,1486
11801,2000-04-23,02-YXC-3171,FORD,FIESTA,2000-01-16,67291,6705,458
11802,2018-07-05,78-DRM-2594,VOLKSWAGEN,JETTA,2000-08-02,75286,9573,861
11803,2010-09-13,50-XUF-6826,BMW,X5,2003-08-30,90893,7268,606
11804,2004-12-05,49-HQK-4439,TOFAS,KARTAL,2000-11-21,49284,2297,657
11805,2008-12-25,76-KHG-8777,MERCEDES,E200,2004-09-20,181716,295,630
11806,2005-04-29,72-HQI-8026,SAAB,S1,2005-03-19,1461,5457,1708
11807,2001-09-10,50-SAG-9734,VOLKSWAGEN,POLO,2000-03-14,91780,1524,1682
11808,2006-02-18,28-CEF-4109,TOFAS,KARTAL,2004-11-16,33734,5631,1200
11809,2005-10-24,57-TDM-4291,SAAB,S2,2002-09-11,122010,646,1140
11810,2007-02-07,50-IEG-639,TESLA,T4,2001-06-15,80469,3238,1474
11811,2008-03-18,19-IPK-7812,PEUGEOT,206,2007-05-18,29094,4847,1607
11812,2018-06-27,28-NSV-3687,BMW,X3,2006-02-15,109169,6573,1162
11813,2001-09-13,39-OTD-1520,VOLKSWAGEN,POLO,2000-01-08,138463,3361,642
11814,2016-07-01,41-BJJ-7783,VOLKSWAGEN,JETTA,2011-02-25,56942,5761,409
11815,2016-04-29,11-EIM-3747,VOLKSWAGEN,POLO,2016-04-11,105095,6090,1875
11816,2009-03-07,28-SDY-5465,FIAT,EGEA,2001-04-07,35915,1083,1850
11817,2020-01-15,39-LAR-2614,BMW,X7,2015-07-15,126566,9392,1244
11818,2002-11-23,78-TPC-7264,TOFAS,KARTAL,2000-05-17,26223,1101,550
11819,2019-02-20,67-VCT-8395,MERCEDES,C180,2016-05-25,120611,4269,281
11820,2014-08-08,72-HYX-6948,TESLA,T1,2008-12-20,194702,2822,729
11821,2000-02-02,69-VIH-3417,PEUGEOT,306,2000-01-14,144365,594,393
11822,2018-08-15,07-FPG-8164,TOFAS,KARTAL,2003-03-17,88543,4256,453
11823,2014-10-16,61-ODF-389,SAAB,S1,2010-04-18,97252,1539,1081
11824,2000-02-24,48-KPE-2916,SAAB,S4,2000-02-10,119827,3281,1496
11825,2018-06-22,39-FUY-9162,MERCEDES,S600,2000-12-07,183754,1031,811
11826,2000-12-13,25-RUN-8575,VOLVO,V2,2000-06-14,44629,9228,888
11827,2011-11-13,46-ARN-2642,MERCEDES,S350,2010-06-28,149245,3186,442
11828,2004-02-12,39-IBK-7050,AUDI,Q5,2003-11-17,143206,3904,1217
11829,2020-05-26,44-IJY-4727,VOLVO,V1,2010-01-13,177959,4559,1631
11830,2013-01-26,76-PZX-3538,AUDI,Q5,2007-05-11,41078,6996,415
11831,2002-10-29,54-FAQ-1191,TESLA,T4,2001-10-20,47484,7564,1307
11832,2019-07-19,09-QSA-3513,AUDI,Q5,2002-09-14,33708,9512,1792
11833,2010-07-01,67-YPP-5635,AUDI,A6,2009-08-17,119756,6219,642
11834,2008-07-06,18-VLW-4023,PEUGEOT,407,2004-02-19,4759,7775,830
11835,2004-05-24,09-RUC-8822,VOLVO,V4,2003-05-08,150718,6443,1181
11836,2008-03-05,52-IEV-6606,SAAB,S3,2006-05-06,106533,6958,1389
11837,2011-08-18,39-ACC-287,VOLKSWAGEN,PASSAT,2002-05-25,79124,7044,864
11838,2000-10-19,66-SVD-6951,PEUGEOT,407,2000-04-02,146238,3071,456
11839,2001-10-31,75-FYG-8265,SAAB,S4,2001-01-17,53684,3439,863
11840,2004-11-23,70-YBU-8126,TOFAS,KARTAL,2003-03-14,51072,7412,878
11841,2017-07-03,18-FOM-2644,FORD,FIESTA,2015-03-30,12367,1665,1059
11842,2016-03-07,38-DFU-1743,MERCEDES,S600,2007-09-30,180829,7461,623
11843,2012-04-05,19-TXQ-7205,PEUGEOT,306,2011-03-20,92020,8125,1252
11844,2011-07-18,53-SUC-1126,VOLKSWAGEN,PASSAT,2005-10-13,190956,2355,1482
11845,2011-01-18,18-PWJ-442,AUDI,Q5,2004-09-27,66258,9309,410
11846,2018-11-19,52-GPK-5565,BMW,X5,2003-05-19,168592,3284,1967
11847,2019-10-29,09-WKN-6827,AUDI,Q7,2006-12-05,108006,6329,1309
11848,2014-02-16,30-ZBD-7029,FIAT,500,2008-10-10,147564,1117,1965
11849,2014-06-30,79-NXD-803,BMW,X5,2009-10-15,67640,7563,1286
11850,2018-05-27,42-LBX-9070,SAAB,S4,2015-07-19,20524,6253,640
11851,2001-04-24,04-PRI-4334,MERCEDES,S600,2000-04-25,99824,8807,1936
11852,2012-04-26,07-SOO-9121,AUDI,Q5,2005-04-21,36559,2831,893
11853,2009-03-11,23-FYB-4116,VOLVO,V3,2005-09-22,95100,4762,928
11854,2016-01-09,49-JNW-9406,PEUGEOT,306,2012-11-24,58887,7472,1427
11855,2011-01-19,68-IRR-1962,MERCEDES,S350,2008-07-10,114947,9280,1373
11856,2008-07-10,57-YWD-7915,FORD,KA,2001-11-06,128305,4720,1950
11857,2005-07-26,56-ESL-7016,BMW,X5,2005-06-23,194296,7346,257
11858,2009-12-28,03-GAV-9829,TOFAS,DOGAN,2007-05-30,181257,1713,644
11859,2009-12-10,52-GJM-4098,VOLVO,V2,2003-01-18,192726,8884,896
11860,2011-05-19,50-QXU-9210,SAAB,S4,2003-03-14,81182,7963,399
11861,2004-04-05,11-BKC-3985,FORD,KA,2000-07-28,56666,4705,725
11862,2005-09-07,42-VPC-6986,MERCEDES,S600,2001-07-29,131819,4018,714
11863,2002-01-01,44-BQW-6665,TOFAS,SAHIN,2001-01-11,31554,9641,1531
11864,2009-11-28,24-CJQ-4518,BMW,X5,2005-06-12,10953,6587,1851
11865,2010-09-13,26-WXO-9807,FORD,FOCUS,2006-02-12,188102,3795,644
11866,2019-03-05,37-FKV-538,BMW,X3,2010-08-26,14863,5444,481
11867,2014-11-13,11-ACM-382,VOLVO,V4,2004-11-29,71068,8795,409
11868,2014-03-15,45-TNL-7709,MERCEDES,E200,2007-09-01,145957,8604,1229
11869,2018-12-23,01-YRT-5138,TESLA,T1,2006-02-26,90121,7880,1639
11870,2017-11-29,10-IHB-7090,MERCEDES,C180,2017-06-18,85240,8589,343
11871,2004-07-06,50-PGF-3330,TESLA,T4,2002-01-23,52747,1261,358
11872,2004-06-17,54-HZK-9148,AUDI,Q7,2002-06-18,169465,5698,604
11873,2009-07-17,08-JBH-7115,VOLVO,V2,2000-09-29,58673,7614,1444
11874,2018-12-10,03-FOM-2189,VOLKSWAGEN,JETTA,2009-12-22,195671,2109,998
11875,2003-01-12,49-BAN-7988,FORD,KA,2001-04-12,31189,3887,577
11876,2010-04-27,47-LBL-7900,BMW,X5,2005-10-02,159942,8114,1685
11877,2016-02-11,46-QPS-1654,BMW,X7,2005-06-05,74322,814,1770
11878,2003-10-07,45-WSS-9422,AUDI,Q5,2001-01-20,154199,4725,722
11879,2007-04-14,14-FFW-1983,FIAT,DOBLO,2006-12-24,78622,2849,310
11880,2014-06-08,58-BTO-1899,TOFAS,KARTAL,2010-08-20,147122,2311,1270
11881,2014-12-11,13-QHV-2049,VOLKSWAGEN,JETTA,2012-03-19,1539,2310,769
11882,2019-07-16,68-RMV-3727,SAAB,S4,2013-02-20,19292,8491,1964
11883,2015-12-07,54-HYE-3030,MERCEDES,S350,2000-02-09,21598,1873,421
11884,2017-04-18,79-QPE-8529,VOLKSWAGEN,PASSAT,2002-07-24,106679,7073,1641
11885,2003-09-30,57-AHM-1991,SAAB,S2,2002-09-02,100386,7741,668
11886,2017-05-02,41-DEM-5247,FIAT,DOBLO,2013-06-14,78469,2539,1020
11887,2019-06-06,46-ZUY-5818,MERCEDES,S600,2017-09-08,120013,8004,1469
11888,2006-02-20,15-RDV-4235,PEUGEOT,306,2003-08-20,167046,1243,988
11889,2010-06-02,16-WRF-8323,VOLVO,V4,2005-01-31,92534,273,1147
11890,2002-07-17,68-WCQ-6696,MERCEDES,C180,2000-05-25,96955,5836,1609
11891,2018-05-05,35-TKO-4092,SAAB,S4,2015-10-12,114038,4596,1851
11892,2008-04-30,18-XUJ-9765,MERCEDES,S600,2001-03-09,10743,9552,1310
11893,2004-06-02,32-MJI-5101,MERCEDES,S600,2003-03-16,74180,9403,1955
11894,2017-08-17,30-XTX-9580,SAAB,S1,2003-12-29,21302,784,1274
11895,2014-05-29,59-LCA-5625,FIAT,500,2006-02-06,199975,6380,1156
11896,2015-12-27,49-LEV-6257,BMW,X5,2014-04-07,162646,1131,1158
11897,2018-06-17,51-ZZM-4972,VOLKSWAGEN,JETTA,2005-06-28,116808,2070,1618
11898,2007-02-15,10-RLN-9965,FIAT,500L,2002-12-20,123647,7727,1209
11899,2013-03-30,35-HAE-6958,MERCEDES,E200,2006-09-22,65773,2487,599
11900,2015-04-12,64-SLX-892,TOFAS,KARTAL,2005-11-29,33921,4514,1069
11901,2001-08-24,22-LFE-1369,VOLVO,V1,2000-06-26,179876,8832,813
11902,2012-03-29,70-SUS-6000,BMW,X5,2005-01-02,52895,8255,1922
11903,2012-11-22,12-RDD-8354,FIAT,DOBLO,2011-02-25,98994,532,429
11904,2004-04-23,29-BLU-6297,FIAT,500L,2001-06-04,49891,2190,837
11905,2008-09-25,29-YHX-3090,MERCEDES,C180,2007-08-27,191299,3533,1141
11906,2011-10-10,71-KDJ-3721,AUDI,Q5,2008-02-15,73535,4448,1101
11907,2004-08-11,13-RAD-308,MERCEDES,C180,2004-04-10,123088,1108,422
11908,2002-05-09,17-QGY-3471,BMW,X7,2000-02-12,103236,3725,1249
11909,2005-05-11,61-RLH-5058,PEUGEOT,407,2000-05-28,146527,9010,1398
11910,2014-11-23,55-QRH-8625,MERCEDES,E200,2001-08-20,164107,500,1513
11911,2015-09-27,19-IJC-1961,TOFAS,SAHIN,2012-01-22,128506,5373,1058
11912,2019-09-24,61-BNI-6406,FIAT,DOBLO,2002-02-12,30856,1642,837
11913,2018-07-22,67-OXB-6939,FIAT,EGEA,2009-01-15,166325,1513,1793
11914,2005-01-18,40-MAO-1737,FIAT,500,2002-01-20,127114,1335,535
11915,2019-03-02,33-VVB-3258,VOLVO,V3,2002-02-11,52449,7910,1355
11916,2020-04-22,11-IGD-4468,FIAT,500L,2003-01-29,19567,789,907
11917,2003-01-24,10-TIP-2695,BMW,X5,2001-03-07,103096,8927,613
11918,2001-04-17,68-KDU-2782,SAAB,S1,2000-11-17,93634,6330,1661
11919,2009-02-28,31-MZW-9588,FORD,FIESTA,2002-10-18,181223,2067,1543
11920,2001-06-25,11-RFB-341,FIAT,500L,2001-01-06,188495,4468,373
11921,2014-02-27,52-WDK-3289,AUDI,Q7,2011-02-21,174035,6063,481
11922,2014-03-13,81-TJN-1308,TOFAS,DOGAN,2012-03-13,112507,6547,372
11923,2018-06-19,58-BCU-9552,SAAB,S4,2015-06-14,110991,9142,1684
11924,2016-05-06,74-YYS-1609,TESLA,T2,2015-08-07,119747,2690,1330
11925,2001-09-13,61-SQC-3374,FIAT,500L,2000-07-30,137272,686,1287
11926,2009-02-26,57-FIQ-9910,PEUGEOT,206,2002-03-02,8447,2070,768
11927,2013-08-16,10-ALN-7815,SAAB,S2,2001-05-05,68111,2711,267
11928,2001-03-23,49-XYO-269,PEUGEOT,206,2000-12-11,118773,5301,502
11929,2015-05-22,07-ZHQ-4053,VOLVO,V3,2003-08-14,109808,1816,670
11930,2013-09-26,37-SWR-9289,VOLKSWAGEN,JETTA,2000-07-04,61408,826,899
11931,2015-12-17,47-GMM-4283,BMW,X3,2010-08-12,15830,905,935
11932,2019-11-14,74-NIG-5448,TESLA,T1,2005-10-24,94301,7573,1745
11933,2012-02-14,49-GNI-2937,VOLVO,V2,2011-06-15,148624,2809,968
11934,2018-07-24,32-KIZ-6475,TOFAS,SAHIN,2001-12-14,150213,3401,1739
11935,2016-06-16,81-GEE-7862,BMW,X5,2013-06-14,66805,3353,948
11936,2007-10-03,04-OUX-4726,AUDI,Q7,2002-01-02,141364,7629,649
11937,2007-05-11,34-YFD-6220,TESLA,T4,2001-06-29,19602,9987,1960
11938,2014-04-01,46-AAG-5043,MERCEDES,C180,2013-01-11,8057,4379,1335
11939,2004-12-19,42-KUH-9638,BMW,X7,2000-05-21,110812,5373,715
11940,2015-11-20,46-RFS-3725,VOLVO,V3,2008-09-11,4243,2422,1426
11941,2020-05-10,41-LGX-497,PEUGEOT,306,2008-12-25,66037,1967,594
11942,2015-01-13,47-PLA-4477,VOLVO,V2,2006-11-08,19084,3156,1666
11943,2018-12-14,64-WHB-8414,VOLVO,V4,2001-03-10,58800,170,705
11944,2009-09-16,12-OOD-6573,FIAT,EGEA,2006-05-07,20329,9399,1920
11945,2013-10-03,02-WCY-6858,AUDI,A6,2004-10-15,189353,5656,1353
11946,2015-10-23,27-RHZ-7760,VOLKSWAGEN,JETTA,2005-04-29,148400,7111,1027
11947,2017-09-16,09-ACG-2640,FORD,KA,2002-02-18,140026,5626,713
11948,2016-02-13,72-OXP-9134,VOLKSWAGEN,PASSAT,2005-02-21,93819,6513,1698
11949,2010-06-06,12-XZK-6091,VOLVO,V1,2006-07-01,172429,6903,461
11950,2002-09-11,52-JHV-1588,TESLA,T2,2002-03-01,26143,1015,870
11951,2017-11-21,81-RDW-9113,FIAT,500,2011-03-19,65309,2915,324
11952,2004-04-02,66-NWJ-1600,SAAB,S4,2000-09-13,190898,9176,408
11953,2001-01-15,25-CIG-6132,TESLA,T1,2000-08-24,72216,1344,946
11954,2010-02-21,03-SMD-3671,VOLVO,V3,2007-03-12,132901,2606,298
11955,2017-04-12,02-KSE-2710,VOLKSWAGEN,POLO,2014-09-16,34856,6884,1532
11956,2010-05-20,73-PCU-2419,VOLVO,V1,2005-12-29,54999,1428,423
11957,2004-09-22,48-EFD-1728,AUDI,Q3,2001-08-29,123106,1093,1297
11958,2011-07-13,01-AFA-4407,FORD,FOCUS,2007-10-30,111065,1896,1135
11959,2011-05-29,16-ZSY-6810,VOLKSWAGEN,JETTA,2005-02-28,59648,88,867
11960,2010-10-03,68-KWB-7793,FORD,FIESTA,2006-04-14,8411,3664,374
11961,2009-09-19,14-HUY-1261,FORD,KA,2007-06-14,10891,852,1441
11962,2014-04-24,44-UXJ-7625,FORD,FIESTA,2012-08-27,146995,3141,697
11963,2001-04-19,34-UBF-6318,TESLA,T1,2000-01-18,2154,8652,1243
11964,2002-04-05,43-FCH-2331,TOFAS,SAHIN,2000-05-22,65463,6188,529
11965,2015-11-28,65-RRQ-8574,TOFAS,SAHIN,2011-11-01,130689,2819,1160
11966,2007-03-15,64-LXC-8116,VOLKSWAGEN,POLO,2004-03-15,177176,9788,594
11967,2005-12-27,65-IZI-7289,VOLVO,V1,2001-08-11,198234,3967,1256
11968,2014-08-16,02-ARQ-1455,PEUGEOT,407,2007-06-13,53885,7992,1869
11969,2007-06-25,76-HPI-1941,FORD,FIESTA,2002-09-08,106831,1175,1099
11970,2008-06-23,76-RVZ-1950,SAAB,S2,2004-06-17,124128,518,1912
11971,2011-05-12,03-PQZ-8943,PEUGEOT,407,2004-09-23,106758,9793,1046
11972,2003-07-01,77-WYX-744,TOFAS,SAHIN,2000-04-20,114905,8621,1649
11973,2011-09-14,31-BBD-8466,FIAT,EGEA,2008-02-19,157350,5976,540
11974,2006-02-22,55-IMD-204,VOLKSWAGEN,PASSAT,2005-04-08,23293,4685,913
11975,2007-02-23,06-MGG-5830,PEUGEOT,206,2003-04-29,30148,8950,1042
11976,2013-10-26,44-TFL-9938,BMW,X3,2007-06-20,85473,2513,1382
11977,2007-04-19,63-EPK-7488,AUDI,Q5,2006-02-13,5326,3899,1116
11978,2014-09-03,26-WLY-6479,VOLKSWAGEN,PASSAT,2007-11-10,139473,2330,292
11979,2018-06-03,58-OZT-3365,FORD,FOCUS,2000-01-23,144877,4152,622
11980,2011-05-12,49-KPW-1217,MERCEDES,C180,2007-02-22,62885,7868,1838
11981,2017-02-11,49-RFN-2612,TOFAS,KARTAL,2015-03-05,191672,312,603
11982,2004-09-04,29-DMI-2212,TOFAS,SAHIN,2000-07-18,12055,2206,998
11983,2010-06-03,05-FBJ-5887,TESLA,T4,2003-01-20,194377,8362,1684
11984,2012-08-13,56-OUM-3097,MERCEDES,S600,2011-10-07,5268,495,1286
11985,2019-07-06,66-RRE-1824,AUDI,A6,2000-08-19,72884,3321,1492
11986,2010-04-20,77-WHD-4352,SAAB,S3,2000-11-17,77111,4175,1374
11987,2002-04-23,69-WKW-6429,TESLA,T1,2000-09-26,130386,7200,770
11988,2006-04-10,67-LGU-7741,BMW,X3,2000-08-26,172926,3417,1171
11989,2005-11-07,77-DDR-4261,PEUGEOT,206,2001-03-28,162966,9453,294
11990,2016-11-16,13-FVV-7275,TESLA,T1,2004-07-29,123034,9887,1659
11991,2007-11-06,58-OGA-3937,BMW,X3,2006-04-28,157170,8618,876
11992,2020-03-04,46-BBG-509,VOLVO,V4,2015-10-05,33433,6464,1709
11993,2010-03-21,64-VYM-7408,VOLVO,V3,2009-07-16,90028,3504,1995
11994,2011-08-03,18-EII-3431,TESLA,T1,2009-11-12,72516,8272,1985
11995,2015-06-05,21-KAT-4555,BMW,X5,2007-01-23,99361,3554,1869
11996,2003-06-07,61-CPF-3236,VOLVO,V2,2000-05-07,50603,1235,1781
11997,2004-02-07,79-QDG-9781,BMW,X5,2000-04-21,53922,7642,1791
11998,2019-07-29,73-DVW-4417,TESLA,T1,2003-10-01,120383,9281,1098
11999,2015-04-10,33-VOC-1002,SAAB,S4,2000-07-12,175763,2305,381
12000,2017-08-01,42-NKR-6091,FIAT,500,2008-08-05,140945,3833,324
12001,2020-02-12,19-COL-858,TESLA,T4,2004-06-29,40488,9778,1540
12002,2019-12-16,08-QHB-9216,VOLKSWAGEN,PASSAT,2017-08-27,24176,9850,388
12003,2014-12-13,23-ZBQ-3226,VOLVO,V4,2001-09-14,98853,7486,1710
12004,2007-10-31,55-JXG-5095,VOLKSWAGEN,POLO,2007-07-21,152300,2896,587
12005,2003-11-27,26-JIX-1618,PEUGEOT,306,2001-10-12,79332,8329,1363
12006,2009-03-23,11-XJG-3193,MERCEDES,S350,2002-03-19,80351,5000,1651
12007,2006-02-26,54-HEF-770,FIAT,500L,2002-08-02,194921,2398,1025
12008,2015-07-02,65-GEJ-5665,SAAB,S3,2001-10-24,102979,8974,1121
12009,2018-01-31,05-ZTH-2117,VOLKSWAGEN,PASSAT,2001-06-20,83892,4382,984
