id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
14206,2018-10-23,37-VXZ-7206,VOLVO,V4,2017-05-14,46730,3824,1800
14207,2020-05-30,53-ZFS-8416,VOLKSWAGEN,POLO,2008-07-14,23554,168,1082
14208,2018-06-26,41-EFR-9262,VOLVO,V1,2012-05-07,32144,1171,1196
14209,2018-01-08,69-EKV-1499,AUDI,Q5,2000-11-14,196593,8371,1326
14210,2018-07-28,37-GGZ-4377,BMW,X3,2006-09-14,84584,9645,1851
14211,2018-05-31,19-KHD-7638,BMW,X3,2002-05-23,153855,2132,606
14212,2019-05-19,31-YUK-1951,AUDI,A6,2005-04-14,175381,4988,624
14213,2018-01-01,66-IIS-4364,BMW,X5,2010-09-05,50950,5576,466
14214,2019-07-10,68-ZLM-5539,SAAB,S4,2005-09-24,153344,7001,917
14215,2018-11-18,45-WDK-5566,AUDI,Q7,2003-08-16,184713,1095,979
14216,2018-12-02,64-NJB-5439,TOFAS,SAHIN,2018-10-11,159644,4550,418
14217,2018-12-04,43-SOK-213,AUDI,Q7,2009-05-12,47494,2128,308
14218,2020-02-05,51-EBF-6937,TOFAS,DOGAN,2019-05-31,69327,6178,1837
14219,2018-07-08,11-DSX-7109,VOLKSWAGEN,PASSAT,2006-04-05,105117,7283,493
14220,2019-09-26,81-YBW-5097,TOFAS,DOGAN,2000-04-15,140304,3604,655
14221,2019-09-17,59-ZMD-4467,BMW,X5,2008-08-05,166697,5764,856
14222,2019-04-19,48-TQX-680,TESLA,T3,2004-11-19,43207,7233,1584
14223,2019-03-19,38-XMN-2686,FORD,KA,2005-09-22,78438,1696,1557
14224,2018-12-07,65-DUP-91,MERCEDES,S350,2003-12-06,119518,4057,1792
14225,2019-04-01,53-CWN-1635,MERCEDES,E200,2006-04-03,37954,5974,1900
14226,2018-03-22,23-MSO-1002,SAAB,S3,2017-06-16,31569,52,1150
14227,2019-01-30,68-LAD-4028,TOFAS,KARTAL,2017-06-05,157640,1837,284
14228,2018-07-30,12-VPZ-7333,TESLA,T2,2003-03-23,31094,9538,383
14229,2018-05-06,12-QWN-3222,MERCEDES,S600,2002-09-28,163241,7690,1741
14230,2019-10-26,72-VTX-4226,VOLKSWAGEN,PASSAT,2017-08-14,54682,5864,253
14231,2018-11-01,03-UFU-9437,VOLVO,V4,2005-12-01,192629,4639,1977
14232,2019-12-04,76-TUT-4136,SAAB,S4,2008-08-21,41397,3456,579
14233,2020-02-27,55-LKE-635,AUDI,Q3,2014-07-29,133030,3647,1527
14234,2018-03-19,40-EPZ-241,MERCEDES,C180,2000-08-06,113448,452,1572
14235,2018-07-23,32-ZDA-3770,BMW,X5,2017-06-03,127879,1670,596
14236,2018-11-30,76-DYJ-9190,TESLA,T4,2012-05-22,143890,82,546
14237,2018-01-16,08-BMB-6308,TESLA,T4,2012-08-16,15615,4385,575
14238,2018-06-17,63-GPJ-6216,FIAT,EGEA,2004-01-27,20063,7961,441
14239,2020-02-14,26-MGJ-5397,TESLA,T4,2010-09-18,34264,2330,1266
14240,2019-01-26,13-CVZ-8384,FORD,FIESTA,2001-02-10,108116,4782,1048
14241,2019-03-22,78-ZMO-2716,AUDI,Q7,2013-09-12,174055,4694,1811
14242,2018-05-09,63-LZW-5078,SAAB,S4,2012-04-06,65667,9779,840
14243,2020-01-04,10-MMV-405,PEUGEOT,206,2009-12-24,185412,2998,671
14244,2020-03-13,34-CXD-3861,VOLKSWAGEN,JETTA,2008-09-02,135522,7156,1557
14245,2020-05-17,50-LTZ-2788,AUDI,Q3,2020-01-27,61599,1760,357
14246,2018-09-19,14-GYB-9727,VOLKSWAGEN,JETTA,2009-04-07,93844,9659,524
14247,2019-01-23,21-FKR-3898,FORD,FIESTA,2018-12-14,27179,8146,1143
14248,2019-12-26,66-NRH-171,FORD,FOCUS,2016-02-24,55222,6463,732
14249,2020-05-27,29-CLP-3082,TESLA,T4,2001-10-22,127968,7491,847
14250,2019-09-10,22-AYB-9596,MERCEDES,E200,2013-12-26,55058,688,1203
14251,2018-07-26,61-AAA-2025,BMW,X3,2001-08-23,15084,8087,1639
14252,2019-04-14,05-HGJ-562,FORD,KA,2007-09-16,196690,8796,1690
14253,2019-08-05,60-RXM-9520,TESLA,T1,2013-05-31,38894,5772,533
14254,2020-03-03,07-IJR-2406,TOFAS,DOGAN,2013-02-28,196681,6141,1939
14255,2019-05-14,14-RAC-455,FORD,KA,2006-10-12,38980,7152,1672
14256,2018-06-07,74-YQW-3586,MERCEDES,E200,2012-08-22,121912,890,605
14257,2018-05-18,40-ORJ-9634,VOLVO,V2,2001-05-31,54787,1005,1581
14258,2019-11-07,73-KRB-9279,MERCEDES,S350,2013-07-24,57578,2728,1949
14259,2020-01-11,04-QSL-3262,TESLA,T4,2003-03-17,139620,6178,668
14260,2019-01-24,14-NRP-8811,VOLKSWAGEN,JETTA,2002-10-13,44932,8075,796
14261,2018-12-14,41-EIZ-1967,FORD,KA,2014-10-08,1968,5145,1553
14262,2018-05-23,49-XIT-5715,TESLA,T2,2000-09-18,163923,4843,264
14263,2018-06-23,76-JNE-2449,TOFAS,SAHIN,2000-06-15,89089,2314,366
14264,2018-08-22,69-NTJ-1695,TESLA,T4,2009-03-09,1867,860,725
14265,2020-01-21,79-KWI-724,SAAB,S4,2015-01-16,196412,3685,543
14266,2018-05-03,28-ZJC-1798,VOLVO,V4,2001-02-04,68200,1766,1486
14267,2020-02-11,60-HDW-7048,VOLKSWAGEN,PASSAT,2002-08-28,86377,5746,699
14268,2019-03-17,23-EGW-6911,FORD,FOCUS,2014-03-22,141576,2815,1098
14269,2018-10-11,70-XUE-9092,FORD,KA,2017-11-05,159779,2932,1743
14270,2018-10-13,41-YOS-6426,FIAT,500L,2003-01-11,132225,5694,1619
14271,2019-07-02,60-TUL-4055,FORD,FOCUS,2014-06-14,77861,1297,303
14272,2020-04-13,07-CIC-5392,MERCEDES,S600,2010-08-08,188421,6828,723
14273,2018-04-20,37-FHF-5882,FORD,FIESTA,2002-07-15,7722,2146,1263
14274,2019-09-02,20-CCU-9185,FORD,FOCUS,2011-08-29,63800,8310,964
14275,2018-03-09,62-KQH-1402,TOFAS,DOGAN,2013-02-12,158468,3278,382
14276,2020-01-27,73-HJQ-4749,AUDI,A6,2016-04-23,23284,10000,600
14277,2019-11-15,70-MKA-6605,SAAB,S4,2005-05-15,100458,883,597
14278,2018-08-15,65-YFS-5855,FORD,KA,2003-09-04,51950,8976,462
14279,2020-04-22,41-ADN-11,TESLA,T1,2004-09-13,161208,8226,1548
14280,2018-02-17,24-JGH-8748,FORD,KA,2017-01-21,22051,3316,266
14281,2020-02-05,49-HFS-7337,BMW,X7,2003-10-29,149706,7427,987
14282,2019-04-22,56-YLR-7802,VOLKSWAGEN,JETTA,2018-08-26,79981,5522,828
14283,2019-04-10,43-COD-9152,VOLVO,V3,2014-12-10,125640,5853,1990
14284,2018-07-30,41-QRG-6835,MERCEDES,S350,2005-05-21,88138,1294,675
14285,2020-03-12,50-BBT-1744,FORD,KA,2014-05-20,94490,1490,1710
14286,2018-09-05,03-FJJ-515,TESLA,T2,2013-12-01,124515,9036,941
14287,2019-01-10,75-EYM-4706,BMW,X7,2013-04-17,59195,6690,1559
14288,2018-11-16,67-GNT-4566,TESLA,T4,2014-01-19,156182,2281,1322
14289,2020-01-25,68-PDH-1770,MERCEDES,E200,2001-04-06,137470,1428,1501
14290,2019-05-22,01-ETB-2088,TESLA,T4,2018-12-18,40843,8531,807
14291,2019-03-11,49-GGI-7772,FIAT,DOBLO,2004-06-21,91463,6871,964
14292,2018-04-19,01-LPE-3208,FIAT,500L,2012-01-17,176449,4195,1752
14293,2018-04-22,56-DAR-9408,TOFAS,SAHIN,2012-01-02,127181,2166,1836
14294,2019-05-19,77-ORB-3598,MERCEDES,S350,2002-07-17,21970,8715,1998
14295,2018-05-23,42-KHX-3146,SAAB,S3,2016-04-08,122944,3381,1380
14296,2019-02-27,55-IPV-5980,AUDI,Q7,2018-06-15,107919,8284,502
14297,2018-02-24,28-GNC-1584,TOFAS,DOGAN,2006-12-24,168527,5540,1313
14298,2020-05-21,75-YYK-6272,FORD,FOCUS,2007-09-22,137172,7929,549
14299,2020-04-10,37-UNQ-2220,BMW,X3,2012-02-23,70681,3243,1355
14300,2018-10-12,17-AQM-2803,TESLA,T2,2010-04-25,185334,1551,1545
14301,2019-09-16,22-ITI-3495,MERCEDES,C180,2006-06-28,59220,2102,381
14302,2018-10-27,60-HDY-3932,FORD,KA,2003-03-06,130279,5741,1172
14303,2019-06-19,50-SHV-5595,MERCEDES,S600,2000-05-27,143081,2787,324
14304,2020-03-05,26-LXI-7953,PEUGEOT,306,2008-12-29,132180,975,1666
14305,2018-01-02,38-JTA-7462,FORD,KA,2004-08-16,31470,6296,1733
14306,2019-06-08,21-TCA-200,SAAB,S3,2011-07-15,50386,9991,1583
14307,2018-09-25,51-TJA-4412,TESLA,T4,2001-09-23,185220,6384,387
14308,2018-07-25,80-MFK-9397,FIAT,500,2012-07-18,195112,1711,1890
14309,2020-03-05,01-KYQ-6268,FIAT,DOBLO,2009-03-26,186379,5010,335
14310,2020-02-14,37-GWG-3048,AUDI,Q7,2016-05-10,186496,8716,1034
14311,2018-01-12,43-OCC-7755,MERCEDES,S600,2015-12-19,83680,144,1322
14312,2018-05-16,22-WIX-5543,VOLVO,V2,2012-09-30,69574,3009,1165
14313,2018-07-28,35-UGN-245,SAAB,S2,2013-10-21,43035,5249,1958
14314,2019-07-10,70-FJQ-4593,MERCEDES,S350,2018-02-11,84751,8043,294
14315,2019-08-25,77-EFU-8409,MERCEDES,C180,2018-02-03,189847,7582,253
14316,2019-07-28,67-LSC-8120,TESLA,T4,2014-09-16,172777,2560,1144
14317,2019-11-17,04-YAL-5639,VOLKSWAGEN,POLO,2010-05-15,23624,1414,909
14318,2018-08-06,79-ZIY-420,FORD,FIESTA,2013-09-25,94883,7543,364
14319,2018-06-02,47-LBU-704,PEUGEOT,206,2005-11-27,114672,8101,736
14320,2018-01-31,65-XYU-6342,FIAT,500L,2000-06-17,152809,6193,1846
14321,2020-05-18,79-MOT-7916,PEUGEOT,407,2003-08-31,42653,9727,1806
14322,2018-07-17,52-MXG-3864,TOFAS,DOGAN,2001-05-31,152846,2028,312
14323,2018-04-29,75-CCM-5833,AUDI,A6,2009-04-14,152347,1087,673
14324,2020-04-22,32-PDO-4976,AUDI,Q7,2003-09-17,158003,67,1353
14325,2019-10-10,47-DOB-9850,VOLKSWAGEN,POLO,2004-02-14,16100,1452,1259
14326,2018-02-05,20-YGG-2851,FIAT,EGEA,2016-11-26,28667,6086,487
14327,2018-01-21,80-KZE-4308,TOFAS,KARTAL,2000-01-28,197228,8334,1816
14328,2018-01-30,15-CSM-1552,TESLA,T4,2003-01-10,115673,4590,524
14329,2018-06-06,09-JUR-7154,VOLKSWAGEN,JETTA,2005-12-13,124142,2320,1749
14330,2019-05-06,45-NKO-2275,BMW,X5,2016-08-09,68479,1272,544
14331,2019-07-31,36-GWR-3729,TOFAS,DOGAN,2017-09-01,186181,1498,509
14332,2019-05-20,30-ZWE-2730,TESLA,T1,2016-01-07,185464,5621,1130
14333,2018-03-23,80-KQW-6371,TOFAS,KARTAL,2012-04-24,73720,8905,255
14334,2018-10-23,31-VKD-5920,MERCEDES,S350,2014-04-08,114846,4508,1986
14335,2019-01-04,81-FWP-5677,BMW,X5,2006-09-17,65721,6943,979
14336,2018-08-26,17-UDU-1570,PEUGEOT,407,2005-03-06,32642,4363,1563
14337,2019-01-10,39-SMA-784,FORD,KA,2004-10-31,95161,7284,631
14338,2019-02-03,17-PUB-7325,VOLKSWAGEN,PASSAT,2017-07-04,183758,2257,1212
14339,2019-06-11,02-SPV-9643,FORD,FOCUS,2013-03-27,18793,1286,510
14340,2019-08-17,04-XRG-77,VOLVO,V1,2004-09-12,74563,6029,262
14341,2019-02-07,18-ZZX-1345,MERCEDES,C180,2015-11-12,89492,7586,1377
14342,2018-10-09,46-CVU-7108,VOLVO,V4,2001-03-09,180920,6396,1930
14343,2018-02-09,12-ACH-1853,FORD,FOCUS,2006-02-21,111483,614,1182
14344,2018-11-07,22-QOT-7232,MERCEDES,S350,2009-10-25,79055,2052,418
14345,2020-05-25,71-HYP-6931,TESLA,T4,2013-03-23,60423,7324,1517
14346,2020-01-15,63-FXW-3664,PEUGEOT,206,2008-12-19,144018,7658,1362
14347,2019-07-10,52-QFH-4582,BMW,X5,2008-01-04,68350,321,278
14348,2019-12-17,22-WBX-8682,FIAT,500,2019-07-19,38808,9704,1536
14349,2018-03-31,02-NOI-5999,FIAT,500,2010-11-27,148581,6992,1529
14350,2020-03-04,06-IEY-4884,BMW,X7,2014-03-04,85698,2867,1152
14351,2018-07-17,77-CBJ-1160,VOLKSWAGEN,JETTA,2001-03-07,54797,1653,933
14352,2018-01-26,24-APW-3676,AUDI,A6,2016-09-24,69090,8372,1529
14353,2018-07-02,01-TWI-1004,PEUGEOT,407,2017-03-09,97098,6943,681
14354,2018-04-13,51-AWE-9364,VOLKSWAGEN,JETTA,2016-07-27,136487,7714,1445
14355,2019-07-08,77-CJO-9673,TOFAS,DOGAN,2000-11-06,10435,3482,723
14356,2018-09-10,09-IBC-2262,VOLVO,V1,2002-08-04,24134,9912,576
14357,2018-09-18,60-FRK-8103,FORD,FOCUS,2000-02-21,45923,6778,1351
14358,2018-11-06,74-UIW-3428,FORD,FOCUS,2007-03-24,46728,9396,734
14359,2019-02-19,55-YLX-681,FORD,FOCUS,2013-11-03,13447,454,1816
14360,2018-03-13,18-GSL-851,FORD,FOCUS,2000-08-13,128481,3754,635
14361,2020-02-01,74-CSW-7935,VOLVO,V2,2015-11-15,54661,9996,1287
14362,2018-05-05,73-BTH-8440,FORD,KA,2014-09-18,77649,875,1171
14363,2019-02-19,60-EAV-2616,TESLA,T2,2010-02-22,163515,4439,1530
14364,2020-05-15,51-WKQ-8543,FORD,KA,2017-03-14,165163,3659,879
14365,2018-04-21,15-SYG-1769,SAAB,S1,2002-10-20,180187,9251,1723
14366,2019-07-06,16-ZDD-7564,MERCEDES,C180,2014-04-19,158914,8052,869
14367,2020-03-24,58-UGR-5813,AUDI,Q3,2013-04-11,17622,8086,1845
14368,2020-03-13,74-CME-3699,MERCEDES,S600,2001-11-18,137062,1669,1168
14369,2018-06-23,43-EGR-8199,TESLA,T3,2004-04-25,134656,6719,1291
14370,2019-01-05,57-VOH-1360,TOFAS,DOGAN,2013-05-05,85951,1944,1506
14371,2019-04-13,72-XCJ-6527,MERCEDES,C180,2002-05-30,119447,2072,1023
14372,2019-11-23,59-TRK-9815,AUDI,Q5,2001-05-05,146868,6924,1622
14373,2018-08-06,06-FLU-3533,MERCEDES,E200,2012-09-07,12433,6111,1240
14374,2018-07-01,68-IXC-7673,AUDI,Q5,2003-02-14,4960,1966,1679
14375,2019-05-25,49-RLK-2765,BMW,X3,2010-07-16,145781,6784,1363
14376,2018-08-26,20-DIO-2379,VOLKSWAGEN,JETTA,2005-06-17,139598,2595,414
14377,2019-10-19,60-VFN-2760,BMW,X3,2000-08-17,22915,5023,1095
14378,2018-03-24,15-RBH-6560,FIAT,500,2008-07-19,18716,6995,1777
14379,2018-01-09,04-VLP-6738,AUDI,Q7,2000-04-09,145187,2819,1883
14380,2018-07-16,54-KKV-5955,MERCEDES,E200,2015-02-10,153914,2287,1032
14381,2018-03-13,43-MQC-1521,VOLKSWAGEN,PASSAT,2014-03-31,38527,4001,1261
14382,2018-10-10,55-FYM-847,VOLVO,V3,2008-04-12,77292,9197,712
14383,2019-03-30,38-FVT-2734,SAAB,S4,2003-05-03,93826,2473,1435
14384,2018-03-13,47-JGX-9445,MERCEDES,E200,2004-07-15,55042,9610,1944
14385,2018-05-26,04-SPD-9234,PEUGEOT,407,2013-09-17,91018,4600,367
14386,2018-05-25,48-MSG-9525,SAAB,S1,2013-11-23,98201,8917,797
14387,2019-07-03,19-VET-7724,PEUGEOT,206,2012-11-27,188252,8838,973
14388,2020-02-25,81-XXX-8964,TOFAS,SAHIN,2003-06-02,54408,9217,857
14389,2019-10-23,68-QIM-3639,AUDI,Q7,2010-01-26,109763,3504,1808
14390,2019-10-31,77-RSM-5373,FORD,KA,2004-09-02,180057,8896,1473
14391,2019-12-11,36-XZH-8916,VOLVO,V1,2008-05-17,192432,161,863
14392,2018-12-29,75-NKD-6620,TESLA,T1,2007-02-21,164242,1998,691
14393,2018-07-08,73-XYV-7228,FIAT,500,2011-10-02,184724,4929,1006
14394,2019-12-08,27-TUK-4802,SAAB,S2,2000-09-12,168365,5130,841
14395,2020-01-25,31-FHZ-5137,TOFAS,KARTAL,2010-12-14,118663,2545,1276
14396,2019-07-09,13-IYX-8690,FIAT,500,2017-07-11,8282,2799,1340
14397,2018-05-12,05-TMK-6090,VOLKSWAGEN,JETTA,2008-11-27,171732,170,449
14398,2019-09-25,51-QIA-4783,TESLA,T2,2016-04-09,35940,6264,1908
14399,2019-05-25,17-VPO-770,FIAT,EGEA,2015-09-28,164470,4979,1568
14400,2018-11-19,74-UJS-9455,FIAT,EGEA,2004-09-01,47306,5610,1950
14401,2019-10-18,78-KUH-5207,SAAB,S1,2010-10-01,28822,8862,413
14402,2018-03-05,76-UPT-7576,TESLA,T1,2010-11-04,28185,3946,1841
14403,2019-04-22,07-XJO-7882,AUDI,A6,2016-05-20,70516,1636,1520
14404,2019-12-17,61-AEC-5456,TOFAS,SAHIN,2017-07-19,46989,7981,1465
14405,2019-10-05,18-HCS-2107,AUDI,A6,2016-10-29,83763,8771,1697
14406,2019-02-04,05-MRB-1720,PEUGEOT,206,2010-04-19,163623,7911,857
14407,2018-12-31,53-FIG-7837,VOLVO,V1,2001-11-23,89427,5111,396
14408,2018-10-30,27-RCS-7636,PEUGEOT,206,2009-07-21,151283,3364,683
14409,2019-10-18,61-KKI-4784,TOFAS,KARTAL,2016-02-11,105956,3661,425
14410,2019-08-23,73-RZG-3829,TOFAS,KARTAL,2003-11-09,12429,838,690
14411,2020-04-14,46-HQK-8074,VOLKSWAGEN,POLO,2011-10-15,114980,7238,1363
14412,2019-08-27,32-BCW-4127,VOLKSWAGEN,PASSAT,2015-10-03,14116,2096,1171
14413,2019-04-12,78-WMV-2957,TESLA,T1,2014-11-27,94965,965,1082
14414,2020-02-14,30-SSO-6941,PEUGEOT,407,2010-11-14,121052,6683,1961
14415,2018-06-21,19-RBL-9019,FORD,KA,2016-01-07,34138,1576,1863
14416,2020-02-13,53-WBM-1790,TESLA,T2,2015-01-18,151086,3195,1036
14417,2018-02-04,68-ETF-7805,TOFAS,SAHIN,2003-02-16,34624,1390,1915
14418,2019-11-23,03-MVN-1788,AUDI,Q7,2002-08-09,15049,8355,877
14419,2018-01-25,38-ARM-5309,SAAB,S3,2009-09-27,170507,4094,1122
14420,2019-01-19,32-RBI-4339,TOFAS,SAHIN,2007-12-08,107672,281,1260
14421,2019-04-01,78-OYB-5605,SAAB,S1,2010-08-24,72606,3528,1183
14422,2019-07-31,12-YFA-8838,PEUGEOT,407,2017-05-23,143763,4522,630
14423,2018-10-09,76-LOF-4643,VOLVO,V2,2000-09-05,181279,4545,1923
14424,2018-03-19,04-UFA-346,PEUGEOT,206,2018-03-07,32174,8706,581
14425,2019-09-13,64-NPJ-4407,BMW,X7,2009-12-01,107775,678,532
14426,2018-03-09,74-WJE-9714,VOLKSWAGEN,JETTA,2016-06-02,140335,5402,1563
14427,2018-07-08,13-BRL-8324,VOLVO,V2,2014-01-05,37385,1950,371
14428,2020-01-08,55-WJL-3303,VOLKSWAGEN,JETTA,2010-02-02,146291,259,848
14429,2019-01-15,36-IVD-8649,FORD,FIESTA,2007-05-20,141764,8228,1240
14430,2019-05-15,09-XQN-2275,FORD,KA,2001-09-22,12435,3789,760
14431,2020-01-26,46-OYL-7493,AUDI,Q7,2019-09-09,38033,6986,738
14432,2019-10-15,36-PTZ-1296,AUDI,Q5,2003-01-29,158189,4724,272
14433,2020-05-01,02-CLA-3042,MERCEDES,S350,2003-08-06,167814,6719,1957
14434,2019-01-01,28-HWS-4415,VOLKSWAGEN,PASSAT,2017-04-09,88580,9907,1552
14435,2019-03-26,37-LVV-6582,VOLVO,V4,2013-02-11,84496,2048,1948
14436,2019-09-28,32-OAA-6034,BMW,X5,2011-01-14,188352,9913,1771
14437,2018-08-23,78-UCQ-8426,MERCEDES,C180,2009-11-09,48300,8987,489
14438,2019-08-23,33-EDL-5887,SAAB,S2,2006-02-07,61096,6528,1450
14439,2019-04-29,03-LMM-8724,PEUGEOT,306,2015-07-08,67703,9409,1191
14440,2018-04-23,04-ALT-6297,MERCEDES,C180,2014-02-14,197497,5408,1746
14441,2019-09-09,80-IZQ-7309,FORD,FOCUS,2003-01-28,6556,7197,846
14442,2019-03-06,12-XZU-8993,TOFAS,DOGAN,2003-01-12,16976,6449,911
14443,2019-09-18,51-ZDS-5777,BMW,X3,2001-10-22,180460,4167,435
14444,2019-11-25,02-WBY-1050,TOFAS,KARTAL,2010-04-12,16610,2922,1474
14445,2018-05-04,12-KYF-479,TOFAS,KARTAL,2012-04-26,37084,6144,1984
14446,2020-01-19,70-XEY-2037,AUDI,Q5,2004-01-06,48611,5656,1529
14447,2019-09-10,10-NVR-2354,FIAT,DOBLO,2012-09-04,138232,2212,1910
14448,2018-10-04,11-TTP-3456,BMW,X5,2005-04-16,184754,1610,897
14449,2018-06-23,05-BKN-9209,PEUGEOT,206,2007-10-07,117480,5096,1324
14450,2019-03-09,10-HEI-1065,BMW,X3,2018-05-12,46855,6094,972
14451,2018-02-01,17-UHJ-2654,VOLVO,V3,2015-06-14,23598,7906,1290
14452,2019-08-05,18-GBI-5433,FIAT,DOBLO,2011-11-19,12425,3025,277
14453,2019-10-07,79-YGJ-2987,TOFAS,DOGAN,2018-12-28,109606,659,1586
14454,2019-07-25,09-KQZ-1060,FIAT,500,2014-03-16,181647,7985,1574
14455,2018-02-22,02-JOM-2145,AUDI,A6,2008-12-25,81536,95,983
14456,2018-03-18,15-NEA-5840,FORD,FIESTA,2009-09-09,133815,9902,299
14457,2020-03-14,21-IDG-3713,TOFAS,KARTAL,2008-01-13,47633,8776,1931
14458,2018-11-22,64-VWX-4480,FORD,KA,2011-02-03,130958,1504,1410
14459,2018-10-01,49-QAJ-1567,PEUGEOT,206,2003-11-23,148838,5004,1659
14460,2019-04-24,65-NVK-9671,BMW,X7,2003-12-13,36952,6350,1007
14461,2019-10-14,62-YNJ-9215,FORD,FOCUS,2013-10-03,14095,3259,963
14462,2018-08-16,12-DGJ-1215,VOLVO,V1,2004-07-26,63188,7663,487
14463,2018-03-04,44-CYV-1215,FIAT,DOBLO,2001-11-27,95356,2770,527
14464,2019-02-11,59-LIA-7954,VOLKSWAGEN,PASSAT,2013-05-23,197901,5346,1974
14465,2019-02-07,69-XYS-4694,AUDI,Q3,2006-01-31,104981,7601,647
14466,2019-11-10,22-YMF-4379,TOFAS,DOGAN,2009-07-12,39290,8293,1193
14467,2018-11-01,03-VPJ-6612,MERCEDES,C180,2014-03-28,85836,3306,1744
14468,2019-07-19,13-NTW-5153,VOLVO,V1,2012-07-27,101054,4999,644
14469,2018-11-20,45-LYT-5609,SAAB,S4,2016-09-14,162846,3754,1598
14470,2019-05-08,32-CKZ-4143,TESLA,T2,2003-05-29,197822,641,1424
14471,2019-04-09,07-KHV-6491,SAAB,S1,2001-12-31,136526,8928,1531
14472,2020-01-29,13-HEW-6740,TESLA,T2,2018-07-26,80516,1678,1781
14473,2020-01-03,48-SYH-2357,SAAB,S2,2007-12-21,108977,5238,380
14474,2019-01-02,12-ZUC-5497,SAAB,S3,2012-11-23,167459,7357,586
14475,2019-07-09,24-MJS-9873,SAAB,S1,2013-05-17,56974,1729,1842
14476,2020-01-10,39-NHF-3745,PEUGEOT,306,2015-02-27,68088,4939,319
14477,2019-10-25,67-ERJ-2585,FIAT,500,2007-04-01,39429,4378,912
14478,2018-10-05,17-HAA-4369,PEUGEOT,206,2007-07-20,85667,5013,1503
14479,2018-12-15,22-BXQ-6477,MERCEDES,S350,2014-08-16,29912,7921,1276
14480,2020-03-04,05-PDS-8934,PEUGEOT,306,2017-11-18,112494,7627,1230
14481,2019-06-30,81-BIW-8726,PEUGEOT,306,2006-12-26,187181,449,1538
14482,2020-01-18,67-YRE-2112,BMW,X3,2009-11-28,143426,8402,1850
14483,2018-12-12,58-FRI-9498,SAAB,S1,2009-02-20,146518,929,1698
14484,2020-03-04,26-GOF-2357,TOFAS,KARTAL,2012-09-25,100821,8124,652
14485,2019-06-25,57-NHZ-9376,VOLVO,V3,2004-03-26,192463,1838,890
14486,2019-04-30,70-BQV-1977,BMW,X7,2001-08-08,34142,7254,749
14487,2019-06-02,43-PGI-8265,SAAB,S2,2002-11-23,72076,8568,1462
14488,2018-04-26,16-NFV-647,MERCEDES,S350,2007-10-08,152404,7895,1399
14489,2018-02-19,56-ZSU-8470,TESLA,T2,2005-10-29,116264,5599,855
14490,2019-12-23,53-BPU-5088,BMW,X5,2019-03-27,52648,1005,1718
14491,2018-08-13,66-RTT-306,SAAB,S1,2006-02-16,73119,7831,664
14492,2020-04-07,43-JZV-5616,AUDI,Q7,2019-02-25,142871,9891,1108
14493,2019-09-20,63-FON-6009,TOFAS,DOGAN,2016-01-14,139125,3111,1503
14494,2019-12-05,78-DQR-6583,MERCEDES,S600,2016-03-12,183971,8085,1540
14495,2020-02-12,58-NWL-4316,PEUGEOT,306,2019-05-15,140346,5197,964
14496,2018-05-31,77-ODB-5698,VOLKSWAGEN,PASSAT,2004-04-21,142382,2637,647
14497,2019-06-21,27-UKY-2002,VOLVO,V3,2006-02-11,185088,9941,843
14498,2018-03-24,30-CLR-76,BMW,X7,2000-04-27,160875,2459,1686
14499,2020-05-22,27-LSS-6519,PEUGEOT,306,2001-01-25,96081,9552,871
14500,2018-02-21,49-ABE-3768,AUDI,Q3,2000-01-14,7198,182,1399
14501,2019-08-16,27-CJC-5929,TOFAS,SAHIN,2017-09-18,126025,3903,328
14502,2018-11-16,08-VMI-9018,PEUGEOT,407,2000-04-26,180997,7662,907
14503,2020-03-09,44-ZTR-4399,TESLA,T2,2013-04-21,84860,4926,1416
14504,2019-01-26,18-TLA-1567,AUDI,Q3,2002-04-24,193355,4281,1778
14505,2019-09-26,20-RVJ-7833,PEUGEOT,407,2005-05-03,80929,640,1984
14506,2020-04-21,49-UDY-4759,TOFAS,DOGAN,2001-11-29,2220,5938,485
14507,2018-11-14,65-ESV-8285,AUDI,Q5,2009-06-06,137037,4526,728
14508,2018-04-15,61-TCB-3648,VOLVO,V4,2012-03-11,46453,8711,528
14509,2018-06-21,67-CKH-7566,VOLKSWAGEN,POLO,2003-05-23,133561,2445,740
14510,2020-04-06,73-UZR-1930,FIAT,500,2001-08-06,156706,4952,816
14511,2018-07-29,62-IMX-3452,FORD,KA,2006-07-26,129037,9916,1433
14512,2020-01-21,69-WLE-3932,PEUGEOT,206,2013-02-22,113138,4544,628
14513,2018-03-24,07-GMZ-5527,VOLVO,V2,2004-12-30,58727,2117,1637
14514,2018-08-26,62-ORB-7895,VOLVO,V2,2003-09-08,191975,9969,1212
14515,2019-04-13,18-YTW-7461,VOLKSWAGEN,JETTA,2000-05-18,77953,989,1502
14516,2018-02-10,10-WRC-3812,FIAT,500L,2006-06-12,22571,147,716
14517,2018-12-16,80-KHO-2401,FORD,FIESTA,2012-03-07,24220,2227,1987
14518,2018-04-21,26-ZBY-1042,VOLKSWAGEN,POLO,2000-06-09,133264,7129,1830
14519,2018-10-17,32-CXN-8230,FORD,FIESTA,2011-01-18,60083,2463,1399
14520,2018-09-05,06-PWU-7243,FIAT,500,2008-12-15,110517,7772,1810
