id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
14043,2019-08-14,34-TDV-1055,PEUGEOT,306,2019-04-17,155142,831,1820
14044,2019-07-06,38-VWW-1695,SAAB,S4,2019-05-07,35298,9612,1200
14045,2019-10-01,33-CGB-4132,TESLA,T4,2019-09-16,128984,3537,1895
14046,2019-08-30,78-WRD-8938,FIAT,500L,2019-07-02,165109,1977,513
14047,2019-10-19,10-OOR-545,TESLA,T4,2019-05-19,86365,3386,1469
14048,2019-09-20,66-HMV-3972,MERCEDES,E200,2019-08-05,41673,5031,506
14049,2019-11-15,38-GQN-9463,PEUGEOT,407,2019-10-18,158087,1406,1199
14050,2019-07-16,05-OVJ-8490,PEUGEOT,206,2019-06-30,173114,3859,298
14051,2019-07-03,20-MBV-8710,TOFAS,SAHIN,2019-04-06,97459,3970,1178
14052,2019-05-13,77-LJO-467,FORD,KA,2019-04-29,177914,2355,1026
14053,2019-06-05,42-YMY-7031,PEUGEOT,206,2019-01-18,116735,9176,1705
14054,2019-01-04,74-DID-7617,VOLKSWAGEN,JETTA,2019-01-04,172487,3386,512
14055,2019-07-15,11-HUK-5898,TOFAS,KARTAL,2019-06-23,68391,3173,1522
14056,2019-02-01,73-HRP-6196,TESLA,T3,2019-01-12,194290,6851,589
14057,2019-06-23,49-HXB-6197,TOFAS,SAHIN,2019-05-30,190653,2959,1108
14058,2019-10-24,07-VQE-2772,TOFAS,DOGAN,2019-02-15,164404,1489,1647
14059,2019-04-24,04-PGQ-4208,BMW,X5,2019-03-31,38792,7490,1349
14060,2019-10-22,14-VAA-4086,MERCEDES,C180,2019-01-29,163920,5462,1545
14061,2019-10-22,58-EEV-2047,VOLVO,V1,2019-06-15,15476,8624,822
14062,2019-05-28,01-KSA-3188,MERCEDES,S350,2019-01-14,130301,1121,1060
14063,2019-01-27,04-BWE-7344,MERCEDES,E200,2019-01-12,35622,3887,1346
14064,2019-11-11,46-IWD-5816,VOLVO,V3,2019-06-05,138239,8257,1106
14065,2019-08-15,58-PBL-7515,VOLKSWAGEN,PASSAT,2019-07-14,180214,8698,1499
14066,2019-05-19,12-NPF-128,MERCEDES,S600,2019-04-20,122883,8469,1403
14067,2019-01-12,26-CXB-326,TESLA,T1,2019-01-11,34487,4271,1931
14068,2019-01-19,01-KRU-1409,VOLVO,V4,2019-01-07,55361,9060,1064
14069,2019-09-26,72-CZD-982,VOLVO,V2,2019-06-03,168028,755,890
14070,2019-04-01,01-HSK-9396,TOFAS,SAHIN,2019-03-13,188989,4150,402
14071,2019-03-20,76-NMH-9214,FIAT,500L,2019-03-13,191774,3540,393
14072,2019-01-06,11-BVB-7542,VOLVO,V3,2019-01-04,75212,1136,1222
14073,2019-10-19,01-FXR-7222,BMW,X5,2019-09-21,34418,6444,1492
14074,2019-02-25,10-JFZ-5355,PEUGEOT,206,2019-02-10,64604,3314,1753
14075,2019-11-12,80-AVU-8275,VOLVO,V3,2019-06-23,67809,2647,1751
14076,2019-05-05,72-UZG-755,TESLA,T1,2019-04-05,120207,1265,884
14077,2019-01-21,76-RWG-3368,TESLA,T2,2019-01-19,20619,2535,1046
14078,2019-06-20,03-NXQ-2336,VOLKSWAGEN,POLO,2019-03-07,13826,6302,1581
14079,2019-03-22,50-QXF-5894,SAAB,S2,2019-01-14,177313,6666,1880
14080,2019-12-03,51-JFY-2180,SAAB,S2,2019-04-15,41939,2536,1057
14081,2019-06-24,44-WXJ-315,PEUGEOT,407,2019-01-05,9550,2134,1958
14082,2019-09-05,15-LNU-9634,MERCEDES,S600,2019-01-11,10196,7967,1310
14083,2019-10-25,68-USM-7933,MERCEDES,S600,2019-06-27,121024,9206,623
14084,2019-04-08,67-IZM-7891,VOLVO,V4,2019-03-20,135759,6208,817
14085,2019-11-06,70-JPA-8191,AUDI,Q3,2019-06-12,6637,4404,1350
14086,2019-02-08,60-ZGN-1384,BMW,X5,2019-01-04,53467,6708,487
14087,2019-05-10,47-SWR-4710,VOLKSWAGEN,PASSAT,2019-03-27,116620,936,1248
14088,2019-05-05,46-DLA-7136,MERCEDES,S600,2019-01-14,135915,7651,791
14089,2019-11-24,13-DYG-8295,PEUGEOT,206,2019-10-28,100014,3803,1883
14090,2019-10-30,21-CYD-3996,MERCEDES,C180,2019-06-25,108197,3697,1629
14091,2019-07-09,18-BRM-4688,FIAT,DOBLO,2019-04-14,160541,9492,1686
14092,2019-01-06,64-DQM-1515,BMW,X3,2019-01-04,80686,3967,1408
14093,2019-01-16,36-AEJ-8496,FORD,KA,2019-01-12,33594,4877,1611
14094,2019-08-21,50-QBH-2947,VOLVO,V4,2019-05-06,140799,993,1367
14095,2019-08-11,35-TYK-1459,TOFAS,KARTAL,2019-06-26,134281,6506,1456
14096,2019-12-20,23-TMG-1102,SAAB,S4,2019-03-29,156248,8086,706
14097,2019-11-15,23-HUA-3166,VOLKSWAGEN,JETTA,2019-04-06,184309,5047,1372
14098,2019-08-19,75-QTB-742,BMW,X3,2019-07-19,1120,698,1900
14099,2019-01-03,25-NRP-374,MERCEDES,S350,2019-01-01,4561,9094,1369
14100,2019-03-16,04-FZK-58,MERCEDES,C180,2019-02-04,95974,5786,1582
14101,2019-05-04,73-LSN-5123,AUDI,Q3,2019-04-26,70074,90,1048
14102,2019-11-01,43-RXQ-5776,BMW,X7,2019-06-20,174089,5407,1022
14103,2019-07-26,12-DCB-3363,MERCEDES,E200,2019-07-02,141751,5171,1935
14104,2019-02-04,63-BXT-3170,MERCEDES,E200,2019-01-12,176854,7317,1449
14105,2019-06-09,53-JSZ-102,BMW,X3,2019-06-03,141519,8874,1606
14106,2019-08-16,04-LCA-6266,VOLKSWAGEN,JETTA,2019-05-20,140266,2483,885
14107,2019-02-10,18-YPC-8701,FORD,FOCUS,2019-02-01,48124,8981,703
14108,2019-07-03,73-JJN-2185,BMW,X7,2019-05-11,165914,2558,362
14109,2019-10-02,14-BRB-3854,FIAT,EGEA,2019-09-14,80149,684,624
14110,2019-04-15,12-EDJ-4347,PEUGEOT,407,2019-01-07,129793,4681,283
14111,2019-04-29,14-RNV-88,SAAB,S1,2019-04-29,148548,8107,733
14112,2019-03-18,65-ODF-3595,BMW,X5,2019-01-05,150640,102,1643
14113,2019-06-29,24-AIH-2278,FIAT,500L,2019-06-07,128897,8638,1220
14114,2019-09-18,39-ONC-5479,MERCEDES,S600,2019-01-23,128468,6358,800
14115,2019-10-21,24-HBJ-368,FIAT,500,2019-10-16,3385,4764,751
14116,2019-12-13,57-QHS-1048,PEUGEOT,306,2019-11-07,68029,6168,1277
14117,2019-04-22,35-RCQ-8188,FIAT,500,2019-03-11,186411,7412,823
14118,2019-12-05,42-XSZ-4712,FORD,KA,2019-02-15,38847,3979,999
14119,2019-02-27,10-MYX-1199,BMW,X5,2019-01-25,8728,5012,1595
14120,2019-09-29,58-MUS-8847,MERCEDES,S350,2019-07-20,153751,4756,1616
14121,2019-08-22,18-ARE-3853,VOLVO,V2,2019-04-18,96531,6511,1636
14122,2019-03-15,30-CRR-7929,PEUGEOT,206,2019-01-06,84300,7634,1100
14123,2019-08-15,37-WRE-2246,BMW,X5,2019-06-28,103786,9945,1603
14124,2019-07-03,44-YLX-6303,SAAB,S3,2019-06-14,136638,4153,359
14125,2019-07-11,72-UJJ-7454,TESLA,T3,2019-03-17,191633,1313,726
14126,2019-04-06,64-PMR-2471,AUDI,Q5,2019-03-06,134968,4572,1704
14127,2019-03-17,30-JGY-7022,TOFAS,DOGAN,2019-02-06,114239,1989,1847
14128,2019-07-28,61-JZZ-1441,FORD,FOCUS,2019-02-14,197645,7441,1618
14129,2019-05-22,52-JQT-5806,SAAB,S2,2019-02-07,30989,6088,629
14130,2019-05-20,43-LDQ-829,PEUGEOT,206,2019-02-04,196356,4400,785
14131,2019-03-14,75-DPF-5940,FORD,KA,2019-02-23,24682,5857,1100
14132,2019-12-25,40-WMR-6266,VOLVO,V4,2019-04-25,174019,2894,1652
14133,2019-04-30,44-AWC-4710,FORD,KA,2019-03-24,17967,1622,1359
14134,2019-05-16,11-GUK-6836,SAAB,S2,2019-01-19,176473,4887,601
14135,2019-10-05,45-GYU-7285,FIAT,DOBLO,2019-02-20,65055,6287,432
14136,2019-10-10,67-NTU-929,FORD,FIESTA,2019-06-29,188682,6719,605
14137,2019-07-24,78-WGE-4736,VOLVO,V2,2019-06-20,39259,5000,1652
14138,2019-07-23,30-VGW-7073,FIAT,EGEA,2019-02-19,15789,7699,480
14139,2019-07-07,03-PTL-7801,FORD,FIESTA,2019-04-09,101641,1120,1087
14140,2019-03-24,60-YCV-2522,FORD,FIESTA,2019-03-17,128184,1601,1901
14141,2019-10-09,34-XFY-3784,VOLKSWAGEN,PASSAT,2019-05-15,67891,7054,516
14142,2019-01-28,39-GDG-8178,VOLKSWAGEN,JETTA,2019-01-06,58602,2691,304
14143,2019-02-28,59-VJS-4570,MERCEDES,S600,2019-02-01,146137,6214,856
14144,2019-06-17,32-IKU-9319,PEUGEOT,206,2019-01-15,58355,6903,1561
14145,2019-06-14,09-UDV-8877,BMW,X7,2019-02-28,37841,2093,1143
14146,2019-08-23,64-AFL-6660,FORD,FOCUS,2019-01-12,195221,1304,604
14147,2019-03-23,76-OIL-2333,AUDI,A6,2019-01-09,96639,4439,1470
14148,2019-09-04,79-RGJ-9527,MERCEDES,E200,2019-06-18,85683,2694,1037
14149,2019-01-05,30-IDJ-1207,AUDI,Q3,2019-01-03,74582,2510,1771
14150,2019-03-04,29-QZY-5528,VOLVO,V1,2019-01-19,65243,2189,1213
14151,2019-03-25,12-PWE-1441,VOLVO,V3,2019-02-15,107192,88,849
14152,2019-09-23,36-XVL-7903,TESLA,T1,2019-01-19,135058,7018,1994
14153,2019-03-25,28-WPW-2392,TESLA,T2,2019-01-06,101686,1483,1320
14154,2019-06-27,33-TYL-7788,VOLVO,V2,2019-02-07,193414,480,1577
14155,2019-08-19,46-VIH-4674,FORD,KA,2019-06-24,109888,7724,781
14156,2019-11-22,72-MRH-6018,FORD,FIESTA,2019-06-17,146564,6640,1239
14157,2019-11-28,74-OSU-4119,MERCEDES,C180,2019-06-17,66282,3575,1689
14158,2019-06-13,67-WOS-8947,TESLA,T1,2019-04-05,43787,3416,570
14159,2019-12-05,37-POC-2987,FORD,FIESTA,2019-09-25,48130,3059,1750
14160,2019-10-17,38-DLG-629,AUDI,Q3,2019-01-25,135822,6138,432
14161,2019-10-14,76-CAJ-7285,FORD,KA,2019-07-20,144909,9540,1537
14162,2019-05-31,46-HIO-7476,SAAB,S4,2019-03-30,72470,2340,777
14163,2019-09-26,08-CNC-1498,TOFAS,SAHIN,2019-04-21,21938,7265,641
14164,2019-02-15,42-IPT-1169,TESLA,T3,2019-02-10,25180,4570,338
14165,2019-01-10,52-NBW-7135,VOLVO,V1,2019-01-05,166222,3696,580
14166,2019-11-30,20-YCG-6675,PEUGEOT,206,2019-01-26,177836,3654,1677
14167,2019-09-18,47-ASM-7921,AUDI,Q5,2019-04-14,139262,9504,1311
14168,2019-01-26,07-IUF-9951,TOFAS,DOGAN,2019-01-25,134291,5535,1425
14169,2019-01-05,61-KLO-6835,AUDI,A6,2019-01-02,128030,8410,1585
14170,2019-06-11,19-NKD-4468,VOLKSWAGEN,JETTA,2019-05-17,44799,7839,1808
14171,2019-10-05,54-OVH-4190,FORD,KA,2019-10-03,45943,5865,1399
14172,2019-09-01,54-QDB-6213,TESLA,T3,2019-04-04,30121,2468,282
14173,2019-12-31,18-NJD-6763,TESLA,T1,2019-12-04,89159,3294,344
14174,2019-12-31,14-TTR-6855,BMW,X5,2019-07-17,117755,4673,515
14175,2019-06-28,17-IKM-54,AUDI,Q5,2019-04-15,162263,5331,1317
14176,2019-07-09,10-QCW-8183,VOLKSWAGEN,JETTA,2019-01-31,172984,8733,1530
14177,2019-06-27,18-WJM-5267,BMW,X5,2019-02-05,78693,4376,1854
14178,2019-07-18,76-UOX-3287,TOFAS,DOGAN,2019-01-05,84988,4690,1515
14179,2019-11-08,29-CHX-5309,PEUGEOT,407,2019-08-01,50988,868,1044
14180,2019-12-01,18-OPK-7853,TOFAS,DOGAN,2019-05-17,150944,765,1948
14181,2019-10-25,71-ZNT-1676,MERCEDES,E200,2019-08-24,85442,8371,1108
14182,2019-10-05,33-PGX-9044,SAAB,S3,2019-07-26,173451,6246,859
14183,2019-11-19,06-EGS-9606,FORD,FIESTA,2019-08-26,99431,1540,604
14184,2019-04-29,07-WWT-6932,FIAT,500L,2019-02-16,130076,1429,1845
14185,2019-02-03,69-ZPD-6830,MERCEDES,S350,2019-01-03,194681,2854,864
14186,2019-06-20,55-SKF-9161,MERCEDES,C180,2019-04-20,141052,3685,405
14187,2019-08-25,40-ITX-6762,FIAT,DOBLO,2019-04-20,67751,1027,486
14188,2019-05-31,71-BOE-7153,BMW,X5,2019-01-20,150912,4306,704
14189,2019-08-09,70-KBH-4303,TESLA,T4,2019-02-10,21188,6671,1012
14190,2019-07-23,23-KUR-9673,AUDI,Q7,2019-05-26,142031,9905,1277
14191,2019-08-17,07-DTZ-1553,BMW,X3,2019-07-25,2153,132,748
14192,2019-04-07,02-WSY-727,FIAT,DOBLO,2019-04-07,145324,4286,1545
14193,2019-02-08,15-WGT-6297,VOLKSWAGEN,POLO,2019-02-01,160938,9163,620
14194,2019-05-28,78-BOE-5651,SAAB,S2,2019-04-23,66260,7148,791
14195,2019-10-09,37-NNZ-870,TOFAS,SAHIN,2019-07-14,162367,8878,1790
14196,2019-12-02,46-ZYI-6890,AUDI,Q7,2019-12-02,95705,5108,1557
14197,2019-09-07,79-BXV-2725,BMW,X7,2019-04-04,162321,9292,329
14198,2019-01-04,08-GEL-758,FIAT,500L,2019-01-04,128309,4879,347
14199,2019-11-08,07-DDH-2386,TOFAS,SAHIN,2019-04-16,56635,9339,852
14200,2019-03-30,25-NIK-4342,FORD,FOCUS,2019-01-02,106990,6419,1061
14201,2019-11-17,60-QWA-7322,FORD,KA,2019-05-23,99135,4788,282
14202,2019-08-02,72-GLG-4726,MERCEDES,S350,2019-02-09,42753,8360,1072
14203,2019-06-27,80-NEE-4514,FIAT,EGEA,2019-01-12,75550,7268,1564
14204,2019-12-01,20-KLX-8463,BMW,X7,2019-08-30,188380,3788,1130
14205,2019-11-13,02-ZXW-5143,TESLA,T1,2019-08-10,168636,9463,1576
14206,2019-06-24,17-PJC-2563,TESLA,T2,2019-04-01,169161,7387,420
14207,2019-12-04,35-YFK-882,FIAT,500L,2019-06-25,67803,2098,1827
14208,2019-04-07,27-SAG-9228,MERCEDES,E200,2019-01-10,175274,7591,1440
14209,2019-06-02,30-BQA-3268,TESLA,T2,2019-05-19,145897,3865,1261
14210,2019-07-29,78-WUA-4819,AUDI,A6,2019-03-31,90899,7953,1821
14211,2019-10-23,29-MHU-2495,FIAT,DOBLO,2019-02-21,72097,9594,512
14212,2019-01-10,71-FAM-2391,VOLVO,V3,2019-01-02,40036,9496,1658
14213,2019-12-13,80-IXR-8220,MERCEDES,C180,2019-04-22,23027,1401,1612
14214,2019-03-08,31-QIJ-1460,FORD,FIESTA,2019-02-14,36589,1292,651
14215,2019-02-15,47-XZE-3649,MERCEDES,E200,2019-02-12,13372,7356,896
14216,2019-02-09,53-XQZ-3817,VOLKSWAGEN,JETTA,2019-01-11,182816,1240,1335
14217,2019-02-19,17-CQH-3351,FORD,KA,2019-01-18,118901,7844,638
14218,2019-05-02,70-DYH-7399,FIAT,500,2019-04-18,85672,3946,1939
14219,2019-07-12,14-HQN-4902,TESLA,T2,2019-05-06,14277,1086,1162
14220,2019-02-16,63-UDJ-6792,PEUGEOT,407,2019-01-02,44105,1465,1928
14221,2019-02-16,49-TMI-6779,SAAB,S3,2019-02-05,51174,7720,833
14222,2019-01-05,19-KMS-573,FORD,KA,2019-01-03,114596,9141,1544
14223,2019-08-29,56-ABI-4537,TESLA,T1,2019-07-08,2158,6769,1577
14224,2019-10-15,42-HAZ-1966,SAAB,S3,2019-03-15,66159,8737,734
14225,2019-12-12,38-ZDC-1247,VOLVO,V4,2019-02-24,186681,5286,1855
14226,2019-01-10,76-YHJ-8513,TOFAS,DOGAN,2019-01-03,16932,7515,1250
14227,2019-01-18,64-MGV-3798,PEUGEOT,306,2019-01-06,17376,9102,1525
14228,2019-08-22,51-LWU-1618,BMW,X7,2019-03-16,158329,7135,1410
14229,2019-02-09,71-TQG-1399,PEUGEOT,306,2019-01-19,149105,4656,1170
14230,2019-02-28,62-GGX-2279,FORD,FOCUS,2019-02-12,77946,2951,1829
14231,2019-10-09,80-HWI-3246,FORD,FOCUS,2019-05-26,142394,6532,1904
14232,2019-08-20,63-PBM-3731,PEUGEOT,206,2019-04-11,10573,8136,589
14233,2019-11-04,51-DPX-8590,BMW,X7,2019-05-29,105367,3385,731
14234,2019-01-12,48-QLU-4804,FIAT,500L,2019-01-12,5404,1141,420
14235,2019-08-28,01-EZP-2185,BMW,X7,2019-07-01,1615,5253,1339
14236,2019-03-24,17-OZD-9613,TESLA,T1,2019-02-25,10316,2143,1898
14237,2019-09-07,30-QMV-7498,VOLKSWAGEN,PASSAT,2019-03-27,53738,4876,1134
14238,2019-08-15,35-PGZ-1572,BMW,X3,2019-01-21,137730,1603,1868
14239,2019-09-13,72-OGR-6947,BMW,X3,2019-08-05,61403,2497,294
14240,2019-04-10,01-IIV-1112,SAAB,S2,2019-04-04,144777,3145,770
14241,2019-07-11,04-WPV-3410,VOLVO,V1,2019-04-06,176385,922,1619
14242,2019-08-11,22-KDS-3128,MERCEDES,S600,2019-01-09,138663,808,1231
14243,2019-08-18,29-PBE-2051,TOFAS,SAHIN,2019-08-15,117791,1639,1704
14244,2019-04-27,70-OIH-997,FORD,KA,2019-04-22,46458,4600,786
14245,2019-04-15,59-JOZ-4520,FORD,FOCUS,2019-01-05,135625,6110,849
14246,2019-05-07,05-TRV-2981,BMW,X3,2019-03-01,82642,3282,1962
14247,2019-10-06,66-EZJ-3296,TESLA,T3,2019-06-06,173894,131,877
14248,2019-08-29,01-WLZ-2331,AUDI,Q5,2019-02-05,159477,3086,1035
14249,2019-07-14,76-ZME-4275,MERCEDES,S600,2019-03-26,16189,2433,1066
14250,2019-03-13,43-WSI-6709,AUDI,Q3,2019-01-04,76333,7427,1739
14251,2019-01-30,68-UKM-3592,MERCEDES,E200,2019-01-18,45135,755,1479
14252,2019-09-01,67-ZLB-2327,PEUGEOT,206,2019-06-25,192603,6189,1032
14253,2019-10-31,78-QEJ-8213,VOLVO,V3,2019-02-21,130016,4068,401
14254,2019-02-26,46-ZFS-9434,FIAT,EGEA,2019-01-06,118598,600,1262
14255,2019-11-05,06-KSN-3456,AUDI,Q5,2019-11-03,107971,2334,420
14256,2019-05-15,11-OKN-8904,SAAB,S4,2019-04-16,131834,8051,1855
14257,2019-11-04,50-OVU-1940,PEUGEOT,206,2019-06-01,29402,7929,1996
14258,2019-11-23,14-GND-2631,SAAB,S2,2019-05-17,105187,5827,460
14259,2019-07-22,20-RFG-49,VOLKSWAGEN,JETTA,2019-05-23,96999,4112,1485
14260,2019-10-09,80-NVA-5691,FORD,KA,2019-03-11,123148,833,742
14261,2019-10-02,59-LOO-9641,PEUGEOT,206,2019-03-17,8500,6788,384
14262,2019-02-14,41-HEP-4935,VOLKSWAGEN,PASSAT,2019-02-07,190037,1276,1148
14263,2019-06-06,36-VRE-6270,SAAB,S3,2019-03-25,67449,8052,1017
14264,2019-05-29,32-IWS-8758,TESLA,T4,2019-05-07,96513,6286,1705
14265,2019-06-03,77-IGN-437,FIAT,EGEA,2019-05-21,52710,4125,742
14266,2019-04-09,72-DXZ-2924,VOLVO,V4,2019-03-03,197708,4908,1072
14267,2019-05-17,44-HMG-8853,PEUGEOT,306,2019-01-06,35239,5552,1487
14268,2019-03-28,03-ALS-9260,PEUGEOT,206,2019-01-23,104714,2480,1359
14269,2019-03-11,46-MXT-9990,PEUGEOT,306,2019-01-17,185417,3007,1396
14270,2019-05-03,74-PZX-6517,VOLKSWAGEN,JETTA,2019-01-24,23478,2716,1608
14271,2019-02-22,39-GUX-9770,TOFAS,DOGAN,2019-02-02,37668,1143,1844
14272,2019-12-29,06-RXA-1610,TESLA,T3,2019-04-06,9606,5408,1168
14273,2019-03-02,04-EJB-5957,TOFAS,SAHIN,2019-02-09,35291,4583,509
14274,2019-09-06,46-ZIC-9993,TOFAS,KARTAL,2019-03-21,153038,9632,1540
14275,2019-12-07,50-GWN-8145,TOFAS,KARTAL,2019-09-12,111940,746,1697
14276,2019-12-10,77-RVX-9523,VOLVO,V4,2019-12-10,197492,7790,1434
14277,2019-01-03,09-BBJ-3104,AUDI,Q5,2019-01-03,71442,2068,1867
14278,2019-10-18,59-JEC-8929,BMW,X7,2019-10-01,170016,54,1215
14279,2019-06-02,81-VHP-3259,TESLA,T4,2019-05-31,199430,6138,1942
14280,2019-11-12,15-FRS-3518,MERCEDES,S350,2019-04-05,28538,6720,1074
14281,2019-11-02,71-LHC-8516,MERCEDES,S600,2019-03-17,95147,2216,448
14282,2019-09-16,79-ZUL-2142,SAAB,S3,2019-06-13,47693,192,1208
14283,2019-10-19,05-PCR-3945,FIAT,DOBLO,2019-01-22,126285,239,400
14284,2019-02-01,60-ZNS-1033,FORD,FOCUS,2019-01-20,8111,7629,1074
14285,2019-11-18,50-DUN-7245,AUDI,Q3,2019-05-31,48120,8705,1590
14286,2019-03-23,54-DTB-1072,FIAT,500L,2019-01-24,23347,7639,1886
14287,2019-03-27,14-OVN-9052,SAAB,S2,2019-03-14,133125,5254,1493
14288,2019-04-25,30-JLF-8983,VOLVO,V4,2019-04-10,61820,8248,1506
14289,2019-07-29,49-JAO-716,TOFAS,KARTAL,2019-03-14,195952,2158,543
14290,2019-12-23,66-RUN-1999,VOLKSWAGEN,JETTA,2019-11-02,172930,6717,1993
14291,2019-09-01,68-TLO-9310,AUDI,Q5,2019-07-03,56829,503,1278
14292,2019-12-18,01-HJR-1259,VOLVO,V1,2019-07-14,100567,7155,1407
14293,2019-10-11,70-MQP-2661,BMW,X5,2019-05-02,192526,5525,472
14294,2019-07-03,49-DCL-8968,BMW,X5,2019-06-06,92513,2843,1916
14295,2019-11-20,76-XFP-9159,MERCEDES,S350,2019-05-08,167221,3453,1422
14296,2019-11-03,19-YOO-722,FIAT,DOBLO,2019-07-19,126913,175,1288
14297,2019-12-30,56-VJG-8605,BMW,X3,2019-08-02,20450,1965,861
14298,2019-12-01,07-XOW-8888,AUDI,Q7,2019-11-20,91382,828,1891
14299,2019-01-13,55-BZW-4086,VOLKSWAGEN,JETTA,2019-01-04,158928,9262,1915
14300,2019-08-04,73-HJL-8080,PEUGEOT,206,2019-05-12,33169,1278,443
14301,2019-04-17,31-DMZ-5161,BMW,X5,2019-02-21,62820,6019,1362
14302,2019-05-02,56-GNL-9513,BMW,X7,2019-03-24,110286,9287,914
14303,2019-04-11,08-RRF-9392,FIAT,EGEA,2019-01-28,7962,6739,779
14304,2019-03-18,06-TEW-8009,VOLVO,V3,2019-03-07,150941,3164,1519
14305,2019-08-12,64-SGK-1250,FIAT,DOBLO,2019-05-01,67969,8147,1670
14306,2019-03-05,40-NTO-9426,BMW,X3,2019-01-06,145080,8532,1504
14307,2019-05-22,52-CKS-510,TESLA,T2,2019-01-08,65259,1350,1348
14308,2019-11-24,01-EGG-2726,PEUGEOT,407,2019-02-15,153321,5770,488
14309,2019-07-14,15-UYE-7207,PEUGEOT,306,2019-03-31,149142,8072,1095
14310,2019-09-08,36-MXT-3322,TESLA,T4,2019-06-14,127754,574,877
14311,2019-04-03,77-WQN-8957,FIAT,500,2019-01-19,153474,4321,1472
14312,2019-10-10,30-KKL-1701,VOLVO,V2,2019-01-11,157554,1522,831
14313,2019-04-28,63-XDU-8814,BMW,X3,2019-03-16,32244,4771,1452
14314,2019-04-14,72-PXT-8536,VOLKSWAGEN,POLO,2019-02-26,147759,5333,777
14315,2019-02-17,09-EPM-2087,FORD,FOCUS,2019-01-09,44605,3586,1116
14316,2019-11-01,26-MFZ-3961,AUDI,A6,2019-05-31,153757,6227,1244
14317,2019-05-28,45-PTY-4455,FIAT,DOBLO,2019-04-26,126272,5253,1117
14318,2019-06-21,30-LNO-7644,SAAB,S2,2019-02-21,137856,1698,1021
14319,2019-12-09,25-UGA-2180,BMW,X7,2019-11-10,36617,2641,991
14320,2019-02-04,65-BTM-6163,VOLVO,V3,2019-01-09,22774,3102,316
14321,2019-01-29,37-OQI-1696,FIAT,500,2019-01-24,195660,1490,1084
14322,2019-04-03,48-XWZ-3269,FIAT,DOBLO,2019-02-17,122737,7586,605
14323,2019-01-10,72-MTD-3235,TOFAS,DOGAN,2019-01-01,198276,1287,352
14324,2019-12-14,10-SYC-937,TESLA,T1,2019-01-30,40909,9229,1822
14325,2019-04-16,49-MRE-7503,AUDI,A6,2019-02-14,118257,6354,1991
14326,2019-12-29,32-QJE-2197,AUDI,Q7,2019-09-20,117276,6674,326
14327,2019-06-24,74-BUM-8236,BMW,X3,2019-01-27,149366,3921,952
14328,2019-04-03,34-EML-4028,PEUGEOT,206,2019-01-30,30799,2975,1217
14329,2019-10-23,02-CKI-42,FIAT,EGEA,2019-04-10,76545,3276,253
14330,2019-04-10,58-YNH-5178,TESLA,T3,2019-01-02,36272,6974,440
14331,2019-09-06,24-ICX-6821,TOFAS,DOGAN,2019-05-31,28440,6338,537
14332,2019-01-22,21-FSF-5596,AUDI,Q5,2019-01-01,4604,5691,1576
14333,2019-04-26,27-LHP-3329,TOFAS,DOGAN,2019-02-18,147438,8972,1606
14334,2019-10-28,29-WYI-6723,TESLA,T2,2019-10-20,167489,2958,295
14335,2019-02-20,12-MQV-4993,AUDI,Q5,2019-01-30,136845,6059,422
14336,2019-05-23,57-IOJ-1750,FORD,KA,2019-04-06,90387,8789,1537
14337,2019-12-18,31-IVW-5883,VOLKSWAGEN,PASSAT,2019-08-30,98215,9019,1485
14338,2019-06-22,05-RGM-8803,TOFAS,KARTAL,2019-06-08,130177,7594,1447
14339,2019-12-27,35-VBA-538,SAAB,S1,2019-03-09,163942,2195,1322
14340,2019-02-09,11-VUA-1082,SAAB,S1,2019-02-02,161603,8644,1253
14341,2019-10-10,22-FSK-1046,AUDI,Q3,2019-01-06,136324,1548,753
14342,2019-05-26,81-NZQ-6477,MERCEDES,C180,2019-04-21,110123,9527,310
14343,2019-01-26,57-YJP-3194,BMW,X5,2019-01-11,17042,3400,328
14344,2019-06-02,33-FTT-6525,VOLVO,V3,2019-04-26,93966,9899,1854
14345,2019-11-07,01-UIQ-4904,FORD,FIESTA,2019-01-30,138865,6409,512
14346,2019-06-11,27-AID-4327,BMW,X3,2019-05-25,86177,7649,1564
14347,2019-03-20,30-LNO-8848,MERCEDES,C180,2019-01-04,80209,8270,1329
14348,2019-06-25,16-FAB-1843,FORD,KA,2019-04-19,121278,8427,506
14349,2019-05-08,55-OVX-6062,FIAT,EGEA,2019-01-16,47613,1481,909
14350,2019-01-22,01-ING-3912,VOLVO,V4,2019-01-06,114419,1844,836
14351,2019-05-02,04-OQM-4184,PEUGEOT,206,2019-03-12,100628,6849,1431
14352,2019-12-27,09-IMX-4089,TESLA,T3,2019-08-31,82386,8348,1993
14353,2019-09-10,24-ZJD-5484,PEUGEOT,306,2019-03-10,170107,7945,647
14354,2019-08-24,01-UIP-6283,PEUGEOT,206,2019-02-01,47632,9848,932
14355,2019-05-28,54-MWZ-7348,TESLA,T2,2019-01-28,81114,7445,790
14356,2019-05-12,48-PAK-8973,FORD,FIESTA,2019-03-10,86902,1944,706
14357,2019-10-30,64-RTQ-6625,TESLA,T4,2019-04-07,196075,9441,326
14358,2019-03-26,18-UFJ-7795,FIAT,500,2019-01-07,92340,2678,900
